REPORT_DATE,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2016-03-27 13:19:43,DAY,THEFT/OTHER,OTHERS,5200  - 5299 BLOCK OF GEORGIA AVENUE NW,4,403,4,4C,Cluster 18,002002 3,002002,Precinct 54,16047042,397603,142843,3/27/2016 10:55:09 AM,3/27/2016 11:20:32 AM
2016-03-27 14:12:05,DAY,THEFT F/AUTO,OTHERS,900  - 999 BLOCK OF RITTENHOUSE STREET NW,4,402,4,4B,Cluster 17,001901 2,001901,Precinct 59,16047063,397674,144115,3/27/2016 11:00:57 AM,3/27/2016 1:11:57 PM
2016-03-27 15:03:53,EVENING,THEFT F/AUTO,OTHERS,5500  - 5599 BLOCK OF 9TH STREET NW,4,403,4,4D,Cluster 18,002101 5,002101,Precinct 56,16047065,397765,143212,3/27/2016 12:00:40 PM,3/27/2016 12:10:48 PM
2016-03-27 17:36:14,EVENING,THEFT/OTHER,OTHERS,3537 - 3599 BLOCK OF 6TH STREET NW,4,409,1,1A,Cluster 2,003200 2,003200,Precinct 43,16047133,398083,140715,3/26/2016 10:00:03 PM,3/27/2016 2:30:14 PM
2016-03-27 19:24:59,EVENING,THEFT/OTHER,OTHERS,3800  - 3899 BLOCK OF GEORGIA AVENUE NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 47,16047183,397868,141140,3/27/2016 6:21:30 PM,3/27/2016 6:48:49 PM
2016-03-27 21:06:01,EVENING,THEFT/OTHER,OTHERS,3537 - 3599 BLOCK OF 6TH STREET NW,4,409,1,1A,Cluster 2,003200 2,003200,Precinct 43,16047244,398083,140715,3/27/2016 9:00:32 AM,3/27/2016 6:40:25 PM
2016-03-27 21:11:47,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1300  - 1399 BLOCK OF TAYLOR STREET NW,4,404,4,4C,Cluster 18,002502 3,002502,Precinct 47,16047221,397293,141435,3/27/2016 6:31:46 PM,3/27/2016 7:00:42 PM
2016-03-28 02:57:40,MIDNIGHT,BURGLARY,OTHERS,1000 - 1199 BLOCK OF VARNUM STREET NE,4,405,5,5B,Cluster 20,009504 2,009504,Precinct 67,16047351,400742,141663,3/28/2016 12:54:06 AM,3/28/2016 12:58:31 AM
2016-03-28 03:04:30,MIDNIGHT,THEFT/OTHER,OTHERS,6500  - 6599 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 61,16047361,397633,144615,3/28/2016 1:00:38 AM,3/28/2016 1:30:03 AM
2016-03-28 07:28:48,DAY,MOTOR VEHICLE THEFT,OTHERS,1000 - 1199 BLOCK OF VARNUM STREET NE,4,405,5,5B,Cluster 20,009504 2,009504,Precinct 67,16047390,400742,141663,3/27/2016 10:00:50 PM,3/28/2016 6:00:40 AM
2016-03-28 11:06:25,DAY,THEFT F/AUTO,OTHERS,238  - 299 BLOCK OF TUCKERMAN STREET NW,4,406,4,4B,Cluster 17,001902 2,001902,Precinct 59,16047453,398646,144374,3/28/2016 10:03:58 AM,3/28/2016 10:06:24 AM
2016-03-28 14:13:05,DAY,ROBBERY,OTHERS,7300  - 7399 BLOCK OF GEORGIA AVENUE NW,4,401,4,4A,Cluster 16,001600 2,001600,Precinct 62,16047545,397708,145658,3/28/2016 12:15:55 PM,3/28/2016 12:18:25 PM
2016-03-28 15:45:35,EVENING,THEFT/OTHER,OTHERS,5100  - 5199 BLOCK OF GEORGIA AVENUE NW,4,403,4,4C,Cluster 18,002002 3,002002,Precinct 54,16047578,397616,142721,3/28/2016 2:45:33 PM,3/28/2016 3:00:04 PM
2016-03-28 16:14:17,EVENING,THEFT/OTHER,OTHERS,3800  - 3899 BLOCK OF GEORGIA AVENUE NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 47,16047630,397868,141140,3/28/2016 2:08:59 PM,3/28/2016 4:14:16 PM
2016-03-28 16:58:26,EVENING,THEFT F/AUTO,OTHERS,1328  - 1399 BLOCK OF PEABODY STREET NW,4,402,4,4A,Cluster 17,001804 3,001804,Precinct 60,16047654,397198,143908,3/25/2016 9:00:58 AM,3/28/2016 4:57:22 PM
2016-03-28 17:22:59,EVENING,THEFT/OTHER,OTHERS,4700 - 4937 BLOCK OF 6TH STREET NE,4,405,5,5A,Cluster 20,009509 3,009509,Precinct 66,16047677,400077,142132,12/1/2015 12:01:19 AM,3/27/2016 11:30:22 AM
2016-03-28 17:57:33,EVENING,THEFT/OTHER,OTHERS,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 60,16047686,397577,143785,3/28/2016 5:08:08 PM,3/28/2016 5:20:45 PM
2016-03-28 19:24:09,EVENING,THEFT F/AUTO,OTHERS,1100  - 1199 BLOCK OF JEFFERSON STREET NW,4,403,4,4D,Cluster 18,002101 4,002101,Precinct 56,16047759,397630,143029,3/26/2016 5:00:14 PM,3/27/2016 1:00:56 PM
2016-03-28 19:27:15,EVENING,THEFT F/AUTO,OTHERS,6200  - 6299 BLOCK OF 3RD STREET NW,4,402,4,4B,Cluster 17,001902 2,001902,Precinct 59,16047582,398599,144181,3/28/2016 2:20:12 PM,3/28/2016 3:25:32 PM
2016-03-28 22:08:53,EVENING,THEFT/OTHER,OTHERS,500  - 599 BLOCK OF SHEPHERD STREET NW,4,407,4,4C,Cluster 18,002400 4,002400,Precinct 45,16047835,398233,141331,3/27/2016 12:00:04 PM,3/27/2016 12:30:56 PM
2016-03-28 22:32:49,EVENING,THEFT F/AUTO,OTHERS,5400  - 5499 BLOCK OF 1ST PLACE NW,4,406,4,4B,Cluster 17,002102 2,002102,Precinct 57,16047856,399122,143126,3/28/2016 9:30:09 PM,3/28/2016 9:57:02 PM
2016-03-29 08:12:20,DAY,THEFT F/AUTO,OTHERS,6200  - 6299 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 60,16047967,397603,144181,3/29/2016 7:20:15 AM,3/29/2016 7:21:06 AM
2016-03-29 12:05:02,DAY,THEFT/OTHER,OTHERS,100 - 199 BLOCK OF IRVING STREET NW,4,405,5,5E,Cluster 21,002302 1,002302,Precinct 44,16048061,398793,140371,3/28/2016 9:00:55 AM,3/28/2016 1:00:46 PM
2016-03-29 14:43:45,DAY,THEFT F/AUTO,OTHERS,4820  - 4899 BLOCK OF KANSAS AVENUE NW,4,407,4,4D,Cluster 18,002201 1,002201,Precinct 55,16047765,398245,142404,3/28/2016 6:55:22 PM,3/28/2016 8:13:18 PM
2016-03-29 15:55:23,EVENING,BURGLARY,OTHERS,1500  - 1527 BLOCK OF BUCHANAN STREET NW,4,404,4,4C,Cluster 18,002501 2,002501,Precinct 48,16048157,396953,142026,3/29/2016 1:00:21 PM,3/29/2016 2:55:00 PM
2016-03-29 17:32:07,EVENING,THEFT/OTHER,OTHERS,3800  - 3899 BLOCK OF GEORGIA AVENUE NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 47,16048230,397868,141140,3/29/2016 4:40:50 PM,3/29/2016 5:15:58 PM
2016-03-29 17:33:10,EVENING,BURGLARY,OTHERS,1 - 83 BLOCK OF WEBSTER STREET NE,4,405,5,5A,Cluster 19,009501 2,009501,Precinct 44,16048227,399391,141903,3/29/2016 10:00:29 AM,3/29/2016 4:33:05 PM
2016-03-29 17:57:22,EVENING,THEFT/OTHER,OTHERS,200  - 299 BLOCK OF CEDAR STREET NW,4,401,4,4B,Cluster 17,001702 2,001702,Precinct 63,16048222,398601,145300,3/29/2016 4:44:20 PM,3/29/2016 4:50:12 PM
2016-03-29 21:00:13,EVENING,BURGLARY,OTHERS,800  - 899 BLOCK OF ASPEN STREET NW,4,401,4,4B,Cluster 17,010300 1,010300,Precinct 63,16048327,397830,144936,3/24/2016 1:00:21 PM,3/29/2016 6:30:08 PM
2016-03-30 01:00:47,MIDNIGHT,SEX ABUSE,OTHERS,1900 - 1929 BLOCK OF PARK ROAD NW,4,408,1,1D,Cluster 2,002702 3,002702,Precinct 40,16048350,396114,140562,3/20/2016 7:30:28 PM,3/20/2016 9:30:01 PM
2016-03-30 01:43:02,MIDNIGHT,THEFT/OTHER,OTHERS,6500  - 6599 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 61,16048422,397633,144615,3/29/2016 10:30:49 PM,3/29/2016 10:40:52 PM
2016-03-30 02:08:04,MIDNIGHT,THEFT F/AUTO,OTHERS,11  - 20 BLOCK OF SHERMAN CIRCLE NW,4,407,4,4D,Cluster 18,002201 2,002201,Precinct 55,16048433,398155,142190,3/29/2016 11:21:53 PM,3/30/2016 2:00:58 AM
2016-03-30 03:12:22,MIDNIGHT,ROBBERY,OTHERS,1300  - 1399 BLOCK OF RANDOLPH STREET NW,4,404,4,4C,Cluster 18,002502 3,002502,Precinct 47,16048475,397293,141199,3/30/2016 1:40:46 AM,3/30/2016 1:44:12 AM
2016-03-30 07:54:51,DAY,THEFT F/AUTO,OTHERS,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 60,16045584,397577,143785,3/24/2016 10:10:03 PM,3/24/2016 10:20:45 PM
2016-03-30 08:41:09,DAY,THEFT F/AUTO,OTHERS,5016 - 5035 BLOCK OF SARGENT ROAD NE,4,405,5,5A,Cluster 20,009509 1,009509,Precinct 66,16048524,400907,142599,3/29/2016 6:45:54 PM,3/30/2016 8:00:59 AM
2016-03-30 13:51:52,DAY,THEFT/OTHER,OTHERS,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 60,16048641,397577,143785,3/30/2016 1:00:47 PM,
2016-03-30 14:13:56,DAY,BURGLARY,OTHERS,5800  - 5899 BLOCK OF 3RD PLACE NW,4,402,4,4B,Cluster 17,001902 1,001902,Precinct 64,16048636,398517,143648,3/30/2016 10:00:37 AM,3/30/2016 12:50:30 PM
2016-03-30 16:10:25,EVENING,THEFT/OTHER,OTHERS,3800  - 3899 BLOCK OF GEORGIA AVENUE NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 47,16048726,397868,141140,3/30/2016 2:30:17 PM,3/30/2016 3:00:14 PM
2016-03-30 16:15:32,EVENING,MOTOR VEHICLE THEFT,OTHERS,300 - 399 BLOCK OF HAWAII AVENUE NE,4,405,5,5A,Cluster 19,009501 3,009501,Precinct 44,16048729,399953,141548,3/24/2016 6:00:58 PM,3/25/2016 8:00:10 AM
2016-03-30 19:26:23,EVENING,THEFT F/AUTO,OTHERS,3700  - 3799 BLOCK OF 9TH STREET NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 49,16048841,397804,140992,3/30/2016 4:00:53 PM,3/30/2016 6:41:22 PM
2016-03-30 19:55:02,EVENING,THEFT F/AUTO,OTHERS,5500  - 5599 BLOCK OF 13TH STREET NW,4,403,4,4C,Cluster 18,002002 2,002002,Precinct 54,16048902,397426,143205,3/29/2016 9:30:12 PM,3/30/2016 7:54:59 PM
2016-03-31 00:00:00,MIDNIGHT,HOMICIDE,OTHERS,1300  - 1399 BLOCK OF NICHOLSON STREET NW,4,403,4,4A,Cluster 18,002001 1,002001,Precinct 53,16002686,397264,143590,1/5/2016 6:08:58 PM,
2016-03-31 00:21:48,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,4800 - 4899 BLOCK OF EASTERN AVENUE NE,4,405,5,5B,Cluster 20,009503 1,009503,Precinct 67,16049014,401611,142322,3/30/2016 9:50:46 PM,3/30/2016 9:56:34 PM
2016-03-31 02:16:57,MIDNIGHT,THEFT F/AUTO,OTHERS,300  - 399 BLOCK OF WHITTIER STREET NW,4,401,4,4B,Cluster 17,001702 1,001702,Precinct 63,16048926,398519,144817,3/30/2016 5:00:24 PM,3/30/2016 7:15:34 PM
2016-03-31 09:30:27,DAY,THEFT/OTHER,OTHERS,700  - 799 BLOCK OF VARNUM STREET NW,4,407,4,4C,Cluster 18,002400 3,002400,Precinct 46,16049165,398046,141681,3/30/2016 6:00:15 PM,3/31/2016 7:00:20 AM
2016-03-31 09:44:20,DAY,THEFT F/AUTO,OTHERS,1200  - 1299 BLOCK OF FLORAL STREET NW,4,401,4,4A,Cluster 16,001600 2,001600,Precinct 62,16049176,397506,145640,3/30/2016 6:45:28 PM,3/31/2016 8:15:47 AM
2016-03-31 11:27:40,DAY,BURGLARY,OTHERS,4000  - 4099 BLOCK OF ARGYLE TERRACE NW,4,404,4,4A,Cluster 18,002600 1,002600,Precinct 47,16049206,396218,141378,3/31/2016 10:03:11 AM,
2016-03-31 14:41:24,DAY,THEFT/OTHER,OTHERS,6800  - 6899 BLOCK OF 6TH STREET NW,4,401,4,4B,Cluster 17,001702 1,001702,Precinct 63,16049180,398144,145006,3/31/2016 9:30:04 AM,3/31/2016 12:00:35 PM
2016-03-31 16:05:56,EVENING,THEFT F/AUTO,OTHERS,900  - 927 BLOCK OF QUINCY STREET NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 49,16049355,397766,141080,3/31/2016 2:00:52 PM,3/31/2016 2:45:41 PM
2016-03-31 18:28:56,EVENING,MOTOR VEHICLE THEFT,OTHERS,5900  - 5911 BLOCK OF 7TH STREET NW,4,402,4,4B,Cluster 17,001901 1,001901,Precinct 58,16049426,398054,143750,3/31/2016 1:00:48 PM,3/31/2016 6:15:56 PM
2016-03-31 18:32:43,EVENING,THEFT/OTHER,OTHERS,100 - 379 BLOCK OF MICHIGAN AVENUE NE,4,405,5,5A,Cluster 21,002302 1,002302,Precinct 44,16049441,399610,140102,3/31/2016 5:04:11 PM,3/31/2016 6:32:42 PM
2016-03-31 22:22:43,EVENING,ROBBERY,OTHERS,900  - 935 BLOCK OF KENNEDY STREET NW,4,403,4,4D,Cluster 18,002101 5,002101,Precinct 56,16049561,397694,143150,3/31/2016 7:59:48 PM,3/31/2016 8:05:35 PM
2016-04-01 07:56:04,DAY,THEFT F/AUTO,OTHERS,100  - 299 BLOCK OF OGLETHORPE STREET NE,4,406,4,4B,Cluster 19,009505 3,009505,Precinct 65,16049759,399633,143706,3/31/2016 10:30:56 PM,4/1/2016 7:00:57 AM
2016-04-01 13:56:28,DAY,THEFT/OTHER,OTHERS,1300  - 1399 BLOCK OF FERNWAY ROAD NW,4,401,4,4A,Cluster 16,001600 1,001600,Precinct 62,16049896,397327,146446,4/1/2016 1:15:50 PM,
2016-04-01 14:19:33,DAY,THEFT/OTHER,OTHERS,4700  - 4749 BLOCK OF BLAGDEN AVENUE NW,4,404,4,4A,Cluster 18,002600 2,002600,Precinct 48,16049904,396555,142214,3/26/2016 12:00:52 PM,3/31/2016 12:00:25 PM
2016-04-01 17:03:41,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,6400  - 6430 BLOCK OF 14TH STREET NW,4,402,4,4A,Cluster 17,001803 1,001803,Precinct 61,16049954,397103,144445,4/1/2016 2:14:35 PM,4/1/2016 2:30:38 PM
2016-04-01 18:19:16,EVENING,THEFT/OTHER,OTHERS,1200  - 1299 BLOCK OF CRITTENDEN STREET NW,4,404,4,4C,Cluster 18,002002 1,002002,Precinct 48,16050062,397551,142144,3/22/2016 11:00:53 AM,3/31/2016 6:30:02 PM
2016-04-01 20:53:51,EVENING,THEFT F/AUTO,OTHERS,6312  - 6399 BLOCK OF 5TH STREET NW,4,402,4,4B,Cluster 17,001901 3,001901,Precinct 59,16050157,398275,144342,4/1/2016 7:30:27 PM,4/1/2016 8:00:34 PM
2016-04-01 23:07:38,MIDNIGHT,THEFT/OTHER,OTHERS,3300 - 3399 BLOCK OF BROWN STREET NW,4,408,1,1D,Cluster 2,002701 2,002701,Precinct 40,16050209,396697,140633,4/1/2016 9:28:33 PM,4/1/2016 10:06:40 PM
2016-04-02 04:02:52,MIDNIGHT,BURGLARY,OTHERS,1100  - 1199 BLOCK OF JEFFERSON STREET NW,4,403,4,4D,Cluster 18,002101 4,002101,Precinct 56,16050253,397630,143029,4/1/2016 12:00:13 PM,4/1/2016 10:00:39 PM
2016-04-02 05:42:16,MIDNIGHT,BURGLARY,OTHERS,400  - 499 BLOCK OF DECATUR STREET NW,4,407,4,4C,Cluster 18,002202 2,002202,Precinct 55,16050383,398398,142289,4/2/2016 2:01:46 AM,4/2/2016 5:00:08 AM
2016-04-02 08:57:30,DAY,MOTOR VEHICLE THEFT,OTHERS,100  - 199 BLOCK OF NICHOLSON STREET NW,4,406,4,4B,Cluster 17,002102 1,002102,Precinct 64,16050474,398962,143583,4/2/2016 8:10:26 AM,4/2/2016 8:23:29 AM
2016-04-02 09:49:59,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,500  - 699 BLOCK OF LONGFELLOW STREET NW,4,403,4,4D,Cluster 18,002101 2,002101,Precinct 56,16050463,398166,143286,4/2/2016 5:50:38 AM,4/2/2016 6:00:39 AM
2016-04-02 14:40:38,DAY,THEFT F/AUTO,OTHERS,6900  - 7099 BLOCK OF GEORGIA AVENUE NW,4,401,4,4A,,010300 1,010300,Precinct 62,16047828,397679,145199,3/28/2016 9:09:11 PM,3/28/2016 9:15:33 PM
2016-04-02 15:03:52,EVENING,THEFT/OTHER,OTHERS,100 - 199 BLOCK OF GALLATIN STREET NE,4,405,5,5A,Cluster 19,009508 1,009508,Precinct 44,16050451,399361,142717,4/1/2016 2:00:02 PM,4/2/2016 6:00:40 AM
2016-04-02 16:08:58,EVENING,THEFT/OTHER,OTHERS,3517 - 3648 BLOCK OF 16TH STREET NW,4,408,1,1D,Cluster 2,002701 4,002701,Precinct 40,16050652,396839,140889,4/2/2016 2:00:57 PM,4/2/2016 3:00:54 PM
2016-04-02 17:03:36,EVENING,THEFT/OTHER,OTHERS,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 60,16050688,397577,143785,4/2/2016 3:51:27 PM,4/2/2016 5:02:31 PM
2016-04-02 17:47:59,EVENING,MOTOR VEHICLE THEFT,OTHERS,60 - 99 BLOCK OF VICTOR STREET NE,4,405,5,5A,Cluster 19,009501 2,009501,Precinct 44,16050726,399456,141743,3/30/2016 4:38:03 PM,4/2/2016 5:46:57 PM
2016-04-02 18:25:30,EVENING,THEFT/OTHER,OTHERS,434  - 509 BLOCK OF RIGGS ROAD NE,4,406,4,4B,Cluster 19,009507 1,009507,Precinct 65,16050717,399972,143548,4/2/2016 3:40:42 PM,4/2/2016 4:00:22 PM
2016-04-02 19:10:24,EVENING,THEFT/OTHER,OTHERS,4100  - 4199 BLOCK OF GEORGIA AVENUE NW,4,404,4,4C,Cluster 18,002502 1,002502,Precinct 47,16050697,397799,141494,4/2/2016 4:02:59 PM,4/2/2016 4:40:43 PM
2016-04-02 20:36:28,EVENING,ROBBERY,GUN,800  - 899 BLOCK OF KENNEDY STREET NW,4,403,4,4D,Cluster 18,002101 5,002101,Precinct 56,16050812,397842,143155,4/2/2016 7:26:05 PM,4/2/2016 8:00:17 PM
2016-04-02 21:38:10,EVENING,THEFT/OTHER,OTHERS,300  - 399 BLOCK OF RIGGS ROAD NE,4,406,4,4B,Cluster 19,009505 3,009505,Precinct 65,16050854,399852,143321,4/2/2016 8:10:52 PM,4/2/2016 8:16:01 PM
2016-04-03 01:39:44,MIDNIGHT,BURGLARY,OTHERS,5000 - 5099 BLOCK OF 14TH STREET NE,4,405,5,5A,Cluster 20,009503 1,009503,Precinct 67,16050903,401242,142537,4/2/2016 10:50:53 PM,4/2/2016 11:03:15 PM
2016-04-03 02:46:19,MIDNIGHT,THEFT F/AUTO,OTHERS,6100  - 6299 BLOCK OF NORTH CAPITOL STREET,4,406,4,4B,Cluster 19,001702 2,001702,Precinct 64,16050964,399216,144197,4/2/2016 7:00:05 PM,4/2/2016 11:00:44 PM
2016-04-03 03:22:29,MIDNIGHT,THEFT/OTHER,OTHERS,1300  - 1399 BLOCK OF KENNEDY STREET NW,4,403,4,4C,Cluster 18,002002 3,002002,Precinct 54,16051008,397264,143146,4/3/2016 2:22:06 AM,4/3/2016 2:45:28 AM
2016-04-03 09:00:37,DAY,THEFT/OTHER,OTHERS,4800  - 4817 BLOCK OF 7TH STREET NW,4,407,4,4D,Cluster 18,002201 1,002201,Precinct 55,16051059,398097,142319,4/3/2016 3:00:51 AM,4/3/2016 8:15:29 AM
2016-04-03 09:20:25,DAY,ROBBERY,GUN,1306  - 1399 BLOCK OF FORT STEVENS DRIVE NW,4,402,4,4A,Cluster 17,001804 3,001804,Precinct 60,16051052,397231,144037,4/3/2016 4:50:44 AM,4/3/2016 7:20:13 AM
2016-04-03 11:07:15,DAY,BURGLARY,OTHERS,1900  - 1950 BLOCK OF UPSHUR STREET NW,4,404,4,4A,Cluster 18,002600 1,002600,Precinct 48,16051066,396138,141454,3/26/2016 4:00:02 AM,4/3/2016 9:00:09 AM
2016-04-03 11:21:24,DAY,THEFT/OTHER,OTHERS,1401 - 1499 BLOCK OF OAK STREET NW,4,409,1,1A,Cluster 2,002801 1,002801,Precinct 41,16051065,397025,140710,4/3/2016 3:30:19 AM,4/3/2016 6:30:15 AM
2016-04-03 11:34:20,DAY,THEFT F/AUTO,OTHERS,800  - 999 BLOCK OF FERN PLACE NW,4,401,4,4B,Cluster 17,010300 3,010300,Precinct 63,16051097,397795,145598,4/3/2016 8:00:00 AM,4/3/2016 10:50:03 AM
2016-04-03 12:34:54,DAY,ROBBERY,KNIFE,4812  - 4899 BLOCK OF GEORGIA AVENUE NW,4,407,4,4C,Cluster 18,002002 1,002002,Precinct 54,16051105,397652,142385,3/6/2016 2:00:03 AM,3/6/2016 2:01:38 AM
2016-04-03 12:35:30,DAY,THEFT F/AUTO,OTHERS,500  - 699 BLOCK OF JEFFERSON STREET NW,4,403,4,4D,Cluster 18,002101 3,002101,Precinct 56,16051115,398175,143049,4/3/2016 12:30:42 AM,4/3/2016 11:30:20 AM
2016-04-03 13:22:50,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,6658  - 6799 BLOCK OF GEORGIA AVENUE NW,4,401,4,4A,Cluster 17,001804 2,001804,Precinct 61,16051136,397654,144888,4/3/2016 12:35:44 PM,4/3/2016 12:43:30 PM
2016-04-03 14:27:32,DAY,THEFT F/AUTO,OTHERS,1400  - 1599 BLOCK OF MONTAGUE STREET NW,4,403,4,4A,Cluster 18,002001 2,002001,Precinct 53,16051165,396974,143487,4/3/2016 10:45:28 AM,4/3/2016 1:45:13 PM
2016-04-03 14:54:20,DAY,THEFT F/AUTO,OTHERS,6600  - 6799 BLOCK OF 13TH PLACE NW,4,401,4,4A,Cluster 17,001804 2,001804,Precinct 61,16051178,397532,144797,4/3/2016 2:00:36 PM,4/3/2016 2:15:06 PM
2016-04-03 15:01:10,EVENING,THEFT/OTHER,OTHERS,5500 - 5599 BLOCK OF SOUTH DAKOTA AVENUE NE,4,406,5,5A,Cluster 19,009508 1,009508,Precinct 66,16051189,399890,143127,4/3/2016 2:07:25 PM,4/3/2016 2:10:07 PM
2016-04-03 16:30:36,EVENING,THEFT F/AUTO,OTHERS,6400  - 6498 BLOCK OF 16TH STREET NW,4,402,4,4A,Cluster 17,001803 1,001803,Precinct 61,16051230,396847,144484,4/3/2016 1:00:09 AM,4/3/2016 4:30:24 PM
2016-04-03 17:09:06,EVENING,THEFT/OTHER,OTHERS,1498 - 1589 BLOCK OF SPRING PLACE NW,4,409,1,1A,Cluster 2,002801 2,002801,Precinct 41,16051221,396942,140983,3/31/2016 5:00:10 PM,4/3/2016 1:30:54 PM
2016-04-03 17:10:37,EVENING,THEFT F/AUTO,OTHERS,600  - 699 BLOCK OF DAHLIA STREET NW,4,401,4,4B,Cluster 17,010300 3,010300,Precinct 63,16051248,398093,145320,4/3/2016 2:00:59 PM,4/3/2016 4:15:19 PM
2016-04-03 17:23:52,EVENING,THEFT/OTHER,OTHERS,1498 - 1589 BLOCK OF SPRING PLACE NW,4,409,1,1A,Cluster 2,002801 2,002801,Precinct 41,16051223,396942,140983,3/28/2016 4:00:39 PM,4/3/2016 3:00:43 PM
2016-04-03 18:54:03,EVENING,THEFT/OTHER,OTHERS,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4,402,4,4A,Cluster 17,001804 2,001804,Precinct 60,16051310,397577,143785,4/3/2016 6:16:49 PM,4/3/2016 6:40:39 PM
2016-04-03 19:25:20,EVENING,ROBBERY,GUN,5200 - 5399 BLOCK OF CHILLUM PLACE NE,4,405,5,5A,Cluster 19,009508 2,009508,Precinct 66,16051278,400433,143061,4/3/2016 4:35:21 PM,4/3/2016 4:45:12 PM
2016-04-03 19:51:41,EVENING,THEFT/OTHER,OTHERS,828  - 899 BLOCK OF QUINCY STREET NW,4,404,4,4C,Cluster 18,002502 2,002502,Precinct 49,16051311,397840,141080,4/3/2016 8:00:41 AM,4/3/2016 3:30:56 PM
2016-04-03 21:27:57,EVENING,THEFT F/AUTO,OTHERS,3650 - 3699 BLOCK OF GEORGIA AVENUE NW,4,409,1,1A,Cluster 2,003100 1,003100,Precinct 43,16051394,397897,140906,4/3/2016 8:00:46 PM,4/3/2016 9:27:54 PM
2016-04-03 21:38:36,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,6600  - 6699 BLOCK OF 5TH STREET NW,4,401,4,4B,Cluster 17,001702 1,001702,Precinct 63,16051383,398275,144742,4/3/2016 6:10:25 PM,4/3/2016 8:15:30 PM
2016-04-03 22:02:20,EVENING,THEFT/OTHER,OTHERS,1300  - 1399 BLOCK OF VAN BUREN STREET NW,4,401,4,4A,Cluster 17,001804 1,001804,Precinct 61,16051275,397267,144668,4/2/2016 5:00:16 PM,4/3/2016 6:05:33 PM
2016-04-03 22:19:00,EVENING,THEFT F/AUTO,OTHERS,500  - 699 BLOCK OF RITTENHOUSE STREET NW,4,402,4,4B,Cluster 17,001901 2,001901,Precinct 59,16051406,398165,144115,4/2/2016 3:00:48 PM,4/3/2016 9:30:51 PM
2016-04-03 22:21:07,EVENING,MOTOR VEHICLE THEFT,OTHERS,5800  - 5899 BLOCK OF MANCHESTER PLACE NW,4,403,4,4A,Cluster 18,002001 2,002001,Precinct 53,16050994,396720,143693,4/3/2016 1:50:47 AM,4/3/2016 3:00:04 AM
2016-04-03 23:04:51,MIDNIGHT,THEFT/OTHER,OTHERS,1900  - 1950 BLOCK OF UPSHUR STREET NW,4,404,4,4A,Cluster 18,002600 1,002600,Precinct 48,16051283,396138,141454,3/29/2016 4:00:39 PM,3/31/2016 10:00:03 AM
2016-04-04 00:00:00,MIDNIGHT,HOMICIDE,OTHERS,300  - 399 BLOCK OF DELAFIELD PLACE NW,4,407,4,4D,Cluster 18,002202 2,002202,Precinct 55,15148598,398560,142378,9/19/2015 10:44:23 PM,9/19/2015 11:00:06 PM
2016-04-04 03:42:10,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,200  - 299 BLOCK OF HAMILTON STREET NW,4,403,4,4D,Cluster 18,002102 4,002102,Precinct 57,16051491,398723,142820,4/3/2016 10:56:58 PM,4/3/2016 11:00:01 PM
2016-04-04 06:35:56,MIDNIGHT,BURGLARY,OTHERS,1200  - 1299 BLOCK OF UPSHUR STREET NW,4,404,4,4C,Cluster 18,002502 1,002502,Precinct 47,16051541,397588,141553,4/4/2016 5:35:32 AM,4/4/2016 5:39:49 AM
2016-04-04 07:37:42,DAY,THEFT F/AUTO,OTHERS,6200  - 6299 BLOCK OF 16TH STREET NW,4,402,4,4A,Cluster 17,001803 1,001803,Precinct 61,16051544,396846,144208,4/4/2016 12:01:22 AM,4/4/2016 7:00:31 AM
