REPORT_DATE,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2016-03-16 16:44:04,EVENING,THEFT F/AUTO,OTHERS,1400 - 1419 BLOCK OF L STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16040440,397179,137320,3/11/2016 5:00:03 PM,3/11/2016 10:01:00 PM
2016-03-16 18:40:55,EVENING,THEFT F/AUTO,OTHERS,2500 - 2599 BLOCK OF L STREET NW,2,207,2,2A,Cluster 5,005600 1,005600,Precinct 4,16040514,395293,137321,3/16/2016 4:00:28 PM,3/16/2016 6:00:50 PM
2016-03-16 18:53:23,EVENING,THEFT/OTHER,OTHERS,3200 - 3265 BLOCK OF PROSPECT STREET NW,2,206,2,2E,Cluster 4,000202 3,000202,Precinct 6,16040520,394446,137573,3/16/2016 5:15:19 PM,3/16/2016 5:16:15 PM
2016-03-16 21:08:07,EVENING,THEFT F/AUTO,OTHERS,4414 - 4499 BLOCK OF 39TH STREET NW,2,202,3,3E,Cluster 11,001200 3,001200,Precinct 33,16040396,393322,142180,3/16/2016 1:00:56 PM,3/16/2016 2:15:44 PM
2016-03-16 22:21:26,EVENING,THEFT/OTHER,OTHERS,4000 - 4199 BLOCK OF YUMA STREET NW,2,202,3,3E,Cluster 11,001001 4,001001,Precinct 30,16040637,393015,142046,3/16/2016 8:05:00 PM,3/16/2016 8:50:15 PM
2016-03-17 02:48:33,MIDNIGHT,THEFT/OTHER,OTHERS,1400 - 1433 BLOCK OF K STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16040568,397155.47,137185.86,3/16/2016 7:30:54 PM,3/16/2016 11:59:58 PM
2016-03-17 08:16:44,DAY,BURGLARY,OTHERS,4400 - 4437 BLOCK OF GREENWICH PARKWAY NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,16040760,392873,138206,3/17/2016 6:18:18 AM,3/17/2016 6:27:25 AM
2016-03-17 10:04:42,DAY,THEFT/OTHER,OTHERS,1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16040819,396504,137376,3/14/2016 4:00:23 PM,3/14/2016 5:00:36 PM
2016-03-17 11:08:39,DAY,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF VERMONT AVENUE NW,2,207,2,2F,Cluster 8,010100 2,010100,Precinct 17,16040852,397171,137408,3/17/2016 9:33:31 AM,3/17/2016 9:35:07 AM
2016-03-17 11:21:02,DAY,BURGLARY,OTHERS,2200 - 2299 BLOCK OF M STREET NW,2,208,2,2A,Cluster 5,005500 3,005500,Precinct 4,16040774,395709,137490,3/16/2016 6:00:24 PM,3/17/2016 6:00:49 AM
2016-03-17 13:12:44,DAY,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF 31ST STREET NW,2,204,3,3C,Cluster 15,000400 2,000400,Precinct 12,16040895,394638,139585,3/17/2016 11:00:54 AM,3/17/2016 11:50:59 AM
2016-03-17 16:16:20,EVENING,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF 33RD STREET NW,2,206,2,2E,Cluster 4,000202 2,000202,Precinct 6,16040943,394268,137827,3/17/2016 1:46:20 PM,3/17/2016 2:30:05 PM
2016-03-17 18:11:41,EVENING,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF MCKINLEY STREET NW,2,201,3,3G,Cluster 10,001401 2,001401,Precinct 50,16041068,393854,144112,3/17/2016 5:22:35 PM,3/17/2016 5:32:27 PM
2016-03-17 18:14:04,EVENING,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF DE SALES STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16041066,396569,137433,3/17/2016 12:30:38 PM,3/17/2016 2:00:53 PM
2016-03-17 19:14:33,EVENING,THEFT/OTHER,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16041117,396217.89,138008.23,3/17/2016 6:14:44 PM,3/17/2016 6:15:19 PM
2016-03-17 20:26:10,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF G STREET NW,2,207,2,2C,Cluster 8,005800 1,005800,Precinct 129,16041164,397154,136719,3/14/2016 4:05:10 PM,3/14/2016 6:00:00 PM
2016-03-17 20:41:42,EVENING,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3F,Cluster 10,001100 3,001100,Precinct 33,16041171,393930,143053,3/17/2016 2:00:33 PM,3/17/2016 7:30:31 PM
2016-03-17 20:56:26,EVENING,THEFT F/AUTO,OTHERS,4100 - 4119 BLOCK OF RIVER ROAD NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16041186,392985,142370,3/17/2016 6:00:09 PM,3/17/2016 8:14:11 PM
2016-03-17 21:48:19,EVENING,THEFT F/AUTO,OTHERS,1500 - 1549 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,005201 2,005201,Precinct 17,16040987,396965,137769,3/17/2016 8:30:24 AM,3/17/2016 12:55:41 PM
2016-03-17 22:04:17,EVENING,THEFT F/AUTO,OTHERS,1500 - 1549 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,005201 2,005201,Precinct 17,16040988,396965,137769,3/17/2016 9:00:35 AM,3/17/2016 12:55:52 PM
2016-03-18 00:55:46,MIDNIGHT,THEFT F/AUTO,OTHERS,2000 - 2099 BLOCK OF Q STREET NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16041277,396031,138141,3/17/2016 8:45:50 PM,3/17/2016 11:30:08 PM
2016-03-18 04:09:12,MIDNIGHT,THEFT F/AUTO,OTHERS,1200 - 1221 BLOCK OF 17TH STREET NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16041342,396660,137583,3/18/2016 12:05:12 AM,3/18/2016 3:34:11 AM
2016-03-18 05:41:47,MIDNIGHT,THEFT/OTHER,OTHERS,4900 - 4999 BLOCK OF 43RD STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16400519,392737,142904,3/16/2016 10:15:01 PM,3/17/2016 7:50:49 AM
2016-03-18 06:26:02,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 35TH STREET NW,2,206,2,2E,Cluster 4,000300 1,000300,Precinct 6,16040933,393985,138574,3/17/2016 1:37:40 PM,3/17/2016 2:33:54 PM
2016-03-18 06:59:39,MIDNIGHT,THEFT/OTHER,OTHERS,1600 - 1627 BLOCK OF I STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16400523,396744,137054,3/16/2016 6:00:35 PM,3/17/2016 6:00:45 AM
2016-03-18 12:02:32,DAY,THEFT F/AUTO,OTHERS,2900 - 3099 BLOCK OF NEWARK STREET NW,2,203,3,3C,Cluster 15,000600 2,000600,Precinct 27,16041483,394818,140712,3/17/2016 7:30:16 PM,3/18/2016 9:30:33 AM
2016-03-18 12:19:54,DAY,MOTOR VEHICLE THEFT,OTHERS,3100 - 3199 BLOCK OF QUEBEC PLACE NW,2,203,3,3C,Cluster 15,000600 1,000600,Precinct 27,16041498,394524,141106,3/10/2016 7:00:15 AM,3/18/2016 9:30:46 AM
2016-03-18 13:37:14,DAY,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16041540,396046,138387,3/17/2016 4:23:16 PM,3/17/2016 4:25:05 PM
2016-03-18 14:01:31,DAY,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16041564,396547,137583,3/18/2016 9:00:14 AM,3/18/2016 1:00:23 PM
2016-03-18 14:50:42,DAY,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF P STREET NW,2,208,2,2F,Cluster 7,005201 3,005201,Precinct 16,16400529,397115,137977,3/16/2016 6:45:37 PM,3/17/2016 7:45:49 AM
2016-03-18 15:00:47,DAY,THEFT/OTHER,OTHERS,2731 - 2899 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,16400480,395341,139940,3/9/2016 4:28:23 PM,3/9/2016 4:35:41 PM
2016-03-18 17:59:38,EVENING,MOTOR VEHICLE THEFT,OTHERS,1615 - 1699 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16041677,396697,137650,3/13/2016 8:00:23 AM,3/18/2016 5:40:57 PM
2016-03-18 18:25:55,EVENING,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF N STREET NW,2,208,2,2F,Cluster 7,005201 1,005201,Precinct 17,16041676,397115,137709,3/18/2016 12:00:42 AM,3/18/2016 1:00:51 AM
2016-03-18 19:37:28,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2110 - 2199 BLOCK OF M STREET NW,2,207,2,2A,Cluster 5,005500 3,005500,Precinct 4,16041650,395824,137490,3/18/2016 3:51:05 PM,3/18/2016 4:42:46 PM
2016-03-18 20:15:26,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF N STREET NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16041778,396291,137710,3/18/2016 6:45:06 PM,3/18/2016 7:00:27 PM
2016-03-18 22:11:53,EVENING,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF 25TH STREET NW,2,207,2,2A,Cluster 5,005600 1,005600,Precinct 3,16041856,395375,137085,3/18/2016 9:28:28 PM,
2016-03-19 06:28:07,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF FLORIDA AVENUE NW,2,208,2,2B,Cluster 1,004202 2,004202,Precinct 14,16042044,396309,138719,3/19/2016 12:30:21 AM,3/19/2016 2:45:49 AM
2016-03-19 08:12:57,DAY,MOTOR VEHICLE THEFT,OTHERS,900 - 999 BLOCK OF 17TH STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16042080,396658,137120,3/19/2016 6:53:24 AM,3/19/2016 7:00:46 AM
2016-03-19 08:58:01,DAY,THEFT F/AUTO,OTHERS,1700 - 1799 BLOCK OF CHURCH STREET NW,2,208,2,2B,Cluster 6,005301 2,005301,Precinct 15,16042086,396523,138059,3/18/2016 8:45:56 AM,3/19/2016 8:57:54 AM
2016-03-19 10:12:18,DAY,THEFT F/AUTO,OTHERS,2750 - 2899 BLOCK OF VIRGINIA AVENUE NW,2,206,2,2A,Cluster 5,005600 2,005600,Precinct 3,16042113,395063,136998,3/19/2016 9:05:22 AM,3/19/2016 9:08:59 AM
2016-03-19 10:27:35,DAY,BURGLARY,OTHERS,2400 - 2499 BLOCK OF PENNSYLVANIA AVENUE NW,2,207,2,2A,Cluster 5,005600 1,005600,Precinct 4,16041510,395458,137273,3/17/2016 11:00:27 PM,3/18/2016 8:45:12 AM
2016-03-19 11:13:33,DAY,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF N STREET NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16042128,396522,137709,3/18/2016 11:30:57 PM,3/19/2016 2:00:22 AM
2016-03-19 11:30:12,DAY,MOTOR VEHICLE THEFT,OTHERS,3800 - 3829 BLOCK OF MACOMB STREET NW,2,204,3,3C,Cluster 14,000701 1,000701,Precinct 28,16042137,393528,140624,3/18/2016 11:30:44 PM,3/19/2016 10:30:59 AM
2016-03-19 11:48:50,DAY,THEFT/OTHER,OTHERS,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,2,203,3,3C,Cluster 15,001302 2,001302,Precinct 27,16042143,394964.33,140772.69,3/19/2016 10:54:55 AM,3/19/2016 10:57:33 AM
2016-03-19 16:20:28,EVENING,THEFT F/AUTO,OTHERS,1700 - 1726 BLOCK OF 18TH STREET NW,2,208,2,2B,Cluster 6,004202 1,004202,Precinct 14,16042262,396386,138347,3/18/2016 8:00:19 PM,3/19/2016 3:30:11 PM
2016-03-19 17:31:50,EVENING,THEFT/OTHER,OTHERS,1218 - 1299 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16042286,396372,137666,3/19/2016 1:00:13 PM,3/19/2016 2:30:43 PM
2016-03-19 17:33:21,EVENING,THEFT/OTHER,OTHERS,2700 - 2899 BLOCK OF 28TH STREET NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,16042298,395105,139936,3/16/2016 2:00:07 AM,3/19/2016 2:05:16 AM
2016-03-19 17:35:31,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF M STREET NW,2,207,2,2F,Cluster 8,010100 2,010100,Precinct 17,16042279,397095,137532,3/19/2016 10:45:14 AM,3/19/2016 2:30:47 PM
2016-03-19 18:47:05,EVENING,ROBBERY,GUN,1560 - 1609 BLOCK OF WISCONSIN AVENUE NW,2,206,2,2E,Cluster 4,000202 2,000202,Precinct 6,16042313,394360,138082,3/19/2016 4:42:14 PM,3/19/2016 4:44:56 PM
2016-03-19 19:55:22,EVENING,THEFT/OTHER,OTHERS,2700 - 2798 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000502 1,000502,Precinct 26,16042349,395405,139798,3/19/2016 7:00:25 AM,3/19/2016 5:50:11 PM
2016-03-19 20:13:50,EVENING,THEFT/OTHER,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16042379,396217.89,138008.23,3/19/2016 7:45:01 PM,3/19/2016 7:52:49 PM
2016-03-19 20:29:04,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,4227 - 4299 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,001002,Precinct 30,16042391,393264,141833,3/19/2016 7:25:16 PM,3/19/2016 7:30:57 PM
2016-03-19 20:34:31,EVENING,THEFT F/AUTO,OTHERS,5400  - 5432 BLOCK OF 32ND STREET NW,2,201,4,3G,Cluster 10,001402 1,001402,Precinct 52,16042392,394462,143742,3/18/2016 7:00:11 PM,3/19/2016 8:00:18 PM
2016-03-20 00:37:39,MIDNIGHT,THEFT/OTHER,OTHERS,1721 - 1799 BLOCK OF 19TH STREET NW,2,208,2,2B,Cluster 6,004202 2,004202,Precinct 14,16042459,396233,138429,3/19/2016 12:30:43 PM,3/19/2016 10:30:11 PM
2016-03-20 02:21:16,MIDNIGHT,THEFT/OTHER,OTHERS,1640 - 1699 BLOCK OF 33RD STREET NW,2,206,2,2E,Cluster 4,000202 1,000202,Precinct 6,16042543,394265,138252,3/20/2016 1:45:07 AM,3/20/2016 2:21:13 AM
2016-03-20 05:03:54,MIDNIGHT,THEFT/OTHER,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16042615,396217.89,138008.23,3/20/2016 2:43:23 AM,3/20/2016 2:46:35 AM
2016-03-20 09:38:41,DAY,THEFT/OTHER,OTHERS,9 - 50 BLOCK OF DUPONT CIRCLE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16042659,396164,137991,3/20/2016 8:06:57 AM,3/20/2016 8:08:31 AM
2016-03-20 10:52:11,DAY,THEFT/OTHER,OTHERS,4300 - 4399 BLOCK OF MILITARY ROAD NW,2,202,3,3E,Cluster 11,001100 2,001100,Precinct 32,16042683,392672,143682,3/20/2016 1:30:05 AM,3/20/2016 2:30:06 AM
2016-03-20 12:49:02,DAY,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF N STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16042714,393847,137650,3/20/2016 12:01:30 AM,3/20/2016 10:30:46 AM
2016-03-20 14:05:43,DAY,THEFT F/AUTO,OTHERS,2146 - 2191 BLOCK OF FLORIDA AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16042738,395838,138255,3/20/2016 11:45:48 AM,3/20/2016 1:00:30 PM
2016-03-20 14:29:50,DAY,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF UPTON STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,16042741,394759,141575,3/20/2016 1:00:10 PM,3/20/2016 1:30:35 PM
2016-03-20 15:20:45,EVENING,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF UPTON STREET NW,2,203,3,3F,Cluster 12,001302 3,001302,Precinct 34,16042769,394759,141575,3/20/2016 12:00:43 PM,3/20/2016 2:15:39 PM
2016-03-20 16:07:11,EVENING,THEFT F/AUTO,OTHERS,4200 - 4299 BLOCK OF DAVENPORT STREET NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16042788,392853,142692,3/20/2016 12:00:04 PM,3/20/2016 3:11:52 PM
2016-03-20 16:15:25,EVENING,THEFT/OTHER,OTHERS,3200 - 3275 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16042784,394449,137479,3/20/2016 3:28:53 PM,3/20/2016 3:40:17 PM
2016-03-20 16:16:05,EVENING,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF 22ND STREET NW,2,207,2,2A,Cluster 5,010800 3,010800,Precinct 2,16042781,395763,136667,3/20/2016 10:00:45 AM,3/20/2016 1:00:59 PM
2016-03-20 21:21:22,EVENING,THEFT/OTHER,OTHERS,3201 - 3299 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3C,Cluster 14,000701 1,000701,Precinct 28,16042905,393716,140572,3/20/2016 6:00:20 PM,3/20/2016 8:30:07 PM
2016-03-21 03:56:26,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16043020,396559,137255,3/21/2016 2:08:42 AM,3/21/2016 2:12:52 AM
2016-03-21 09:46:03,DAY,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 23RD STREET NW,2,207,2,2A,Cluster 5,005500 3,005500,Precinct 4,16400490,395653,137406,3/10/2016 7:00:44 PM,3/13/2016 4:00:56 PM
2016-03-21 12:10:18,DAY,THEFT/OTHER,OTHERS,3400 - 3419 BLOCK OF NEWARK STREET NW,2,203,3,3C,Cluster 15,000600 3,000600,Precinct 27,16043064,394195,140753,3/20/2016 7:57:15 AM,3/21/2016 7:00:29 AM
2016-03-21 12:19:52,DAY,THEFT/OTHER,OTHERS,2000 - 2016 BLOCK OF P STREET NW,2,208,2,2B,Cluster 6,005500 5,005500,Precinct 14,16043141,396069,137976,3/20/2016 2:30:47 PM,3/20/2016 6:00:30 PM
2016-03-21 12:55:20,DAY,THEFT/OTHER,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16043154,393070,142276,3/19/2016 12:50:18 PM,3/19/2016 12:55:16 PM
2016-03-21 12:58:13,DAY,THEFT/OTHER,OTHERS,3200 - 3275 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000202 4,000202,Precinct 6,16043150,394449,137479,3/21/2016 11:41:24 AM,3/21/2016 12:30:02 PM
2016-03-21 13:50:39,DAY,THEFT/OTHER,OTHERS,2100 - 2199 BLOCK OF O STREET NW,2,208,2,2B,Cluster 6,005500 4,005500,Precinct 14,16043172,395861,137857,3/17/2016 10:00:26 AM,3/17/2016 2:00:33 PM
2016-03-21 13:59:36,DAY,THEFT F/AUTO,OTHERS,1400 - 1419 BLOCK OF L STREET NW,2,207,2,2F,Cluster 8,010100 1,010100,Precinct 129,16043199,397179,137320,3/20/2016 2:00:27 PM,3/20/2016 7:00:33 PM
2016-03-21 14:41:58,DAY,THEFT/OTHER,OTHERS,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 1,001001,Precinct 31,16043218,392607,143559,3/21/2016 12:33:55 PM,3/21/2016 12:35:48 PM
2016-03-21 15:18:49,EVENING,THEFT/OTHER,OTHERS,1500 - 1599 BLOCK OF K STREET NW,2,207,2,2B,Cluster 6,010100 2,010100,Precinct 17,16043246,396915.49,137186.09,3/21/2016 1:02:14 PM,3/21/2016 2:00:40 PM
2016-03-21 17:14:28,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF L STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16043313,396307,137321,3/21/2016 3:15:58 PM,3/21/2016 3:21:16 PM
2016-03-21 17:25:52,EVENING,THEFT F/AUTO,OTHERS,1600 - 1619 BLOCK OF 44TH STREET NW,2,205,3,3D,Cluster 13,000802 2,000802,Precinct 7,16043355,392952,138151,3/21/2016 2:15:15 PM,3/21/2016 4:50:17 PM
2016-03-21 17:38:00,EVENING,THEFT F/AUTO,OTHERS,1700 - 1799 BLOCK OF P STREET NW,2,208,2,2B,Cluster 6,005301 3,005301,Precinct 15,16043356,396523,137976,3/21/2016 4:56:13 PM,3/21/2016 5:37:59 PM
2016-03-21 17:55:08,EVENING,THEFT F/AUTO,OTHERS,1228 - 1299 BLOCK OF 33RD STREET NW,2,206,2,2E,Cluster 4,000202 3,000202,Precinct 6,16043376,394268,137615,3/21/2016 4:40:29 PM,3/21/2016 5:00:46 PM
2016-03-21 19:21:42,EVENING,THEFT/OTHER,OTHERS,2100 - 2499 BLOCK OF K STREET NW,2,207,2,2A,Cluster 5,005500 3,005500,Precinct 2,16043375,395664.92,137186.89,3/21/2016 12:05:24 PM,3/21/2016 7:21:41 PM
2016-03-21 19:47:50,EVENING,THEFT/OTHER,OTHERS,2200 - 2298 BLOCK OF WISCONSIN AVENUE NW,2,204,3,3B,Cluster 14,000300 1,000300,Precinct 11,16043435,393839,139090,3/18/2016 9:15:41 AM,3/21/2016 5:00:34 PM
2016-03-21 20:22:31,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 22ND STREET NW,2,207,2,2A,Cluster 5,005500 3,005500,Precinct 4,16043456,395766,137407,3/20/2016 1:00:39 PM,3/20/2016 8:00:26 PM
2016-03-21 22:22:23,EVENING,THEFT/OTHER,OTHERS,1200 - 1399 BLOCK OF 16TH STREET NW,2,208,2,2B,Cluster 6,005301 3,005301,Precinct 17,16043527,396831.57,137702.42,3/17/2016 5:07:04 PM,3/21/2016 4:31:17 PM
2016-03-21 22:43:50,EVENING,THEFT/OTHER,OTHERS,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,2,204,3,3C,Cluster 15,000501 2,000501,Precinct 26,16043504,395499,139592,3/21/2016 8:40:21 PM,3/21/2016 9:00:20 PM
2016-03-22 11:42:42,DAY,THEFT F/AUTO,OTHERS,3900 3979  BLOCK OF WATSON PLACE NW,2,204,3,3B,Cluster 14,000701 3,000701,Precinct 28,16043732,393225.16,139903.91,3/21/2016 9:00:28 AM,3/21/2016 4:30:29 PM
2016-03-22 14:04:10,DAY,THEFT/OTHER,OTHERS,2000 - 2099 BLOCK OF M STREET NW,2,208,2,2A,Cluster 6,010700 1,010700,Precinct 4,16043787,396029,137534,3/21/2016 5:00:50 PM,3/22/2016 9:00:57 AM
2016-03-22 14:53:26,DAY,THEFT F/AUTO,OTHERS,5000 - 5099 BLOCK OF MASSACHUSETTS AVENUE NW,2,205,3,3D,Cluster 13,000901 2,000901,Precinct 9,16043815,391416,142181,3/21/2016 7:30:21 PM,3/22/2016 1:30:41 PM
2016-03-22 15:44:03,EVENING,THEFT/OTHER,OTHERS,1200 - 1219 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,010700 2,010700,Precinct 17,16400497,396412,137579,3/12/2016 3:00:28 PM,3/12/2016 4:40:57 PM
2016-03-22 15:45:14,EVENING,THEFT F/AUTO,OTHERS,1500 - 1523 BLOCK OF 15TH STREET NW,2,208,2,2B,Cluster 6,005201 2,005201,Precinct 16,16043855,397002,138017,3/22/2016 10:30:52 AM,3/22/2016 1:00:58 PM
2016-03-22 16:14:16,EVENING,THEFT F/AUTO,OTHERS,3200 - 3299 BLOCK OF CHESAPEAKE STREET NW,2,203,3,3F,Cluster 12,001301 3,001301,Precinct 138,16043878,394257,142538,3/22/2016 2:10:19 PM,3/22/2016 3:15:08 PM
2016-03-22 17:05:42,EVENING,THEFT F/AUTO,OTHERS,3700 - 3724 BLOCK OF MILITARY ROAD NW,2,201,3,3G,Cluster 10,001402 3,001402,Precinct 50,16043923,393753,143681,3/22/2016 11:45:25 AM,3/22/2016 4:49:26 PM
2016-03-22 17:08:28,EVENING,THEFT/OTHER,OTHERS,3000 - 3049 BLOCK OF R STREET NW,2,206,2,2E,Cluster 4,000100 1,000100,Precinct 5,16043928,394785,138313,3/22/2016 6:00:26 AM,3/22/2016 4:30:15 PM
2016-03-22 17:33:54,EVENING,ROBBERY,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,005500,Precinct 14,16043873,396217.89,138008.23,3/19/2016 12:10:21 AM,3/19/2016 2:00:26 AM
2016-03-22 17:40:05,EVENING,THEFT F/AUTO,OTHERS,600 - 749 BLOCK OF NEW HAMPSHIRE AVENUE NW,2,207,2,2A,Cluster 5,005600 2,005600,Precinct 3,16043867,395283,136682,3/19/2016 10:00:58 AM,3/19/2016 4:00:34 PM
2016-03-22 18:00:35,EVENING,THEFT/OTHER,OTHERS,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16043955,393070,142276,3/19/2016 12:50:14 PM,3/22/2016 5:35:22 PM
2016-03-22 21:49:30,EVENING,THEFT/OTHER,OTHERS,2200 - 2299 BLOCK OF I STREET NW,2,207,2,2A,Cluster 5,010800 1,010800,Precinct 2,16044057,395708,136984,3/22/2016 1:45:51 PM,3/22/2016 2:00:22 PM
2016-03-22 22:03:55,EVENING,THEFT F/AUTO,OTHERS,2500 - 2699 BLOCK OF VIRGINIA AVENUE NW,2,207,2,2A,Cluster 5,005600 2,005600,Precinct 3,16044094,395232.98,136881.69,3/22/2016 6:50:41 PM,3/22/2016 6:55:06 PM
2016-03-22 22:18:43,EVENING,THEFT/OTHER,OTHERS,3000 - 3099 BLOCK OF Q STREET NW,2,206,2,2E,Cluster 4,000100 3,000100,Precinct 5,16044129,394743,138071,3/21/2016 8:00:48 AM,3/21/2016 11:00:35 AM
2016-03-22 22:44:50,EVENING,THEFT/OTHER,OTHERS,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 2,001001,Precinct 31,16044158,393039,142375,3/22/2016 10:01:32 PM,3/22/2016 10:05:45 PM
2016-03-22 23:18:13,MIDNIGHT,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16044100,396559,137255,3/22/2016 4:50:52 PM,3/22/2016 8:00:22 PM
2016-03-23 04:45:42,MIDNIGHT,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF H STREET NW,2,207,2,2C,Cluster 8,010100 1,010100,Precinct 129,16044181,397154,136928,3/22/2016 10:47:43 PM,3/22/2016 11:47:02 PM
2016-03-23 09:23:55,DAY,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 19TH STREET NW,2,207,2,2B,Cluster 6,010700 1,010700,Precinct 17,16044288,396230,137427,3/15/2016 3:33:10 PM,
