REPORT_DATE,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2016-03-21 15:16:43,EVENING,THEFT F/AUTO,OTHERS,810 899  BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16043207,398596,136988,3/21/2016 8:30:49 AM,3/21/2016 12:14:39 PM
2016-03-21 15:58:50,EVENING,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF 8TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 143,16043258,398008,136402,3/19/2016 6:00:57 PM,3/21/2016 1:15:56 PM
2016-03-21 16:03:48,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043285,397497,136718,3/21/2016 2:50:42 PM,3/21/2016 2:55:39 PM
2016-03-21 16:49:48,EVENING,MOTOR VEHICLE THEFT,OTHERS,1003 - 1099 BLOCK OF 8TH STREET NE,1,104,6,6C,Cluster 25,010600 3,010600,Precinct 83,16043330,400437,137267,3/17/2016 9:00:44 AM,3/20/2016 9:45:30 PM
2016-03-21 18:36:19,EVENING,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF E STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043393,397833,136476,3/21/2016 12:00:01 PM,3/21/2016 5:00:14 PM
2016-03-21 18:38:30,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF 13TH STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043383,397430,136664,3/21/2016 1:12:30 PM,3/21/2016 1:15:14 PM
2016-03-21 20:49:59,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043480,397328,136611,3/21/2016 7:40:16 PM,3/21/2016 8:05:48 PM
2016-03-21 21:11:30,EVENING,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF F STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043490,397963,136595,3/21/2016 8:46:43 PM,3/21/2016 9:11:28 PM
2016-03-21 22:22:27,EVENING,ROBBERY,OTHERS,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16043515,398508,136963,3/21/2016 8:40:32 PM,3/21/2016 8:50:03 PM
2016-03-21 22:35:35,EVENING,ROBBERY,OTHERS,1300 - 1399 BLOCK OF I STREET NW,1,101,2,2C,Cluster 8,010100 1,010100,Precinct 129,16043528,397328,137053,3/21/2016 9:25:33 PM,3/21/2016 9:26:31 PM
2016-03-22 09:56:29,DAY,THEFT/OTHER,OTHERS,700 725  BLOCK OF NORTH CAROLINA AVENUE SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16043666,400352,135516,3/22/2016 8:51:32 AM,
2016-03-22 12:17:03,DAY,BURGLARY,OTHERS,1100 - 1199 BLOCK OF H STREET NE,1,104,6,6A,Cluster 25,008402 1,008402,Precinct 82,16043637,400790,136927,3/21/2016 10:30:57 PM,3/22/2016 7:00:13 AM
2016-03-22 13:19:44,DAY,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF L STREET NW,1,101,2,2F,Cluster 8,010100 1,010100,Precinct 129,16043623,397497,137320,3/21/2016 10:53:59 PM,3/22/2016 6:53:08 AM
2016-03-22 15:32:56,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,004702,Precinct 18,16043844,398186,137185,3/22/2016 2:56:55 PM,3/22/2016 2:57:53 PM
2016-03-22 17:13:44,EVENING,ROBBERY,GUN,16 - 49 BLOCK OF M STREET SE,1,106,6,6D,Cluster 27,007200 2,007200,Precinct 131,16043921,399319,134293,3/21/2016 5:30:07 AM,
2016-03-22 17:24:59,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF H STREET NE,1,104,6,6A,Cluster 25,008402 1,008402,Precinct 82,16043938,400930,136927,3/20/2016 10:30:45 PM,3/20/2016 10:35:54 PM
2016-03-22 17:25:29,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16043948,397497,136718,3/22/2016 3:20:57 PM,3/22/2016 3:30:22 PM
2016-03-22 19:59:17,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16044069,397497,136718,3/22/2016 5:50:18 PM,3/22/2016 6:00:48 PM
2016-03-22 20:43:55,EVENING,THEFT/OTHER,OTHERS,100 - 199 BLOCK OF 11TH STREET SE,1,107,6,6B,Cluster 26,006700 3,006700,Precinct 88,16044026,400735,135618,3/22/2016 4:00:01 PM,3/22/2016 4:50:37 PM
2016-03-22 20:57:39,EVENING,THEFT F/AUTO,OTHERS,800 - 899 BLOCK OF 6TH STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16044096,398272,136943,3/22/2016 6:30:40 PM,3/22/2016 8:25:31 PM
2016-03-22 21:10:57,EVENING,THEFT/OTHER,OTHERS,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16044059,401147,134664,3/22/2016 5:30:45 PM,3/22/2016 6:17:07 PM
2016-03-22 21:18:23,EVENING,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF 11TH STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16044112,400734,136696,3/22/2016 8:50:48 PM,3/22/2016 9:18:21 PM
2016-03-22 23:21:10,MIDNIGHT,THEFT F/AUTO,OTHERS,600 - 699 BLOCK OF NORTH CAROLINA AVENUE SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16044137,400231,135453,3/22/2016 9:45:31 PM,3/22/2016 10:30:05 PM
2016-03-23 07:37:49,DAY,THEFT/OTHER,OTHERS,1310 1397  BLOCK OF PENNSYLVANIA AVENUE SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16043846,401138,134783,3/22/2016 2:25:06 PM,3/22/2016 3:54:49 PM
2016-03-23 08:50:31,DAY,THEFT F/AUTO,OTHERS,600 699  BLOCK OF INDEPENDENCE AVENUE SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16044275,400233,135528,3/21/2016 9:45:42 AM,3/21/2016 10:00:18 AM
2016-03-23 09:29:54,DAY,THEFT F/AUTO,OTHERS,621 699  BLOCK OF G STREET SW,1,105,6,6D,Cluster 9,010200 1,010200,Precinct 142,16044294,398140,134827,3/20/2016 12:00:02 PM,3/23/2016 8:45:39 AM
2016-03-23 09:53:36,DAY,ROBBERY,GUN,700 - 799 BLOCK OF 15TH STREET SE,1,108,6,6B,Cluster 26,006900 2,006900,Precinct 91,16044296,401418,134721,3/23/2016 8:01:37 AM,
2016-03-23 11:10:42,DAY,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF H STREET NE,1,104,6,6C,Cluster 25,008302 1,008302,Precinct 83,16044319,400384,136927,3/22/2016 10:04:43 AM,3/22/2016 11:08:09 AM
2016-03-23 11:19:41,DAY,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF 6TH STREET SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 142,16044354,398273,134557,3/23/2016 8:10:50 AM,3/23/2016 9:30:35 AM
2016-03-23 14:15:13,DAY,THEFT/OTHER,OTHERS,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16400511,398508,136963,3/15/2016 8:00:45 PM,3/15/2016 8:05:04 PM
2016-03-23 16:05:37,EVENING,THEFT F/AUTO,OTHERS,200 - 399 BLOCK OF M STREET SW,1,105,6,6D,Cluster 9,011000 4,011000,Precinct 127,16044502,398576,134292,3/23/2016 1:10:54 PM,3/23/2016 3:00:30 PM
2016-03-23 16:28:47,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF 14TH STREET SE,1,108,6,6B,Cluster 26,006900 2,006900,Precinct 91,16044475,401257,135070,3/23/2016 2:30:59 PM,3/23/2016 3:26:53 PM
2016-03-23 16:33:32,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF 13TH STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16044473,397430,136664,3/23/2016 2:12:14 PM,3/23/2016 3:12:13 PM
2016-03-23 17:17:17,EVENING,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF EAST CAPITOL STREET,1,108,6,6B,Cluster 26,006700 1,006700,Precinct 88,16044561,401135,135773,3/21/2016 6:01:00 PM,3/22/2016 7:00:02 AM
2016-03-23 17:25:38,EVENING,MOTOR VEHICLE THEFT,OTHERS,621 699  BLOCK OF G STREET SW,1,105,6,6D,Cluster 9,010200 1,010200,Precinct 142,16044569,398140,134827,3/23/2016 5:00:45 AM,3/23/2016 4:30:10 PM
2016-03-23 19:54:39,EVENING,THEFT/OTHER,OTHERS,1000 - 1299 BLOCK OF SOUTH CAPITOL STREET,1,105,6,6D,Cluster 9,007200 2,007200,Precinct 128,16044656,399210.55,134299.54,3/23/2016 6:40:58 PM,3/23/2016 6:44:04 PM
2016-03-23 20:17:20,EVENING,THEFT/OTHER,OTHERS,650 - 689 BLOCK OF WATER STREET SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 142,16044519,398065,134426,3/18/2016 12:00:44 PM,3/23/2016 1:00:41 PM
2016-03-23 23:36:48,MIDNIGHT,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF F STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16044793,398185,136610,3/23/2016 10:50:08 PM,3/23/2016 10:51:39 PM
2016-03-24 00:27:49,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,1151 - 1199 BLOCK OF 1ST STREET NE,1,103,6,6C,Cluster 25,010600 2,010600,Precinct 83,16044804,399489,137478,3/7/2016 11:30:18 AM,3/23/2016 8:00:21 PM
2016-03-24 00:36:12,MIDNIGHT,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16044786,398477,137319,3/23/2016 10:09:54 PM,3/23/2016 11:40:44 PM
2016-03-24 01:21:40,MIDNIGHT,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 11TH STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16044840,400735,136855,3/23/2016 11:51:29 PM,3/24/2016 12:15:05 AM
2016-03-24 02:37:48,MIDNIGHT,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF 8TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 143,16044837,398008,136402,3/23/2016 11:02:12 PM,3/24/2016 1:39:35 AM
2016-03-24 09:16:32,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF H STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 129,16043888,398185,136884,3/22/2016 4:02:49 PM,3/22/2016 4:18:25 PM
2016-03-24 10:01:00,DAY,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF MASSACHUSETTS AVENUE SE,1,108,6,6B,Cluster 26,006802 1,006802,Precinct 87,16044956,401892,135229,3/23/2016 9:30:00 PM,3/24/2016 9:00:50 AM
2016-03-24 10:23:20,DAY,MOTOR VEHICLE THEFT,OTHERS,1300 - 1349 BLOCK OF C STREET SE,1,108,6,6B,Cluster 26,006900 1,006900,Precinct 91,16044958,401090,135279,3/23/2016 9:00:14 PM,3/24/2016 8:50:14 AM
2016-03-24 10:33:35,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF 14TH STREET NE,1,108,6,6A,Cluster 26,008002 2,008002,Precinct 86,16400539,401257,135836,3/17/2016 3:15:33 PM,3/17/2016 6:45:02 PM
2016-03-24 11:03:26,DAY,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF K STREET NW,1,101,2,2F,Cluster 8,010100 1,010100,Precinct 129,16400541,397609,137185,3/18/2016 11:05:18 AM,3/18/2016 12:20:26 PM
2016-03-24 12:03:54,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,100 - 299 BLOCK OF N STREET SW,1,105,6,6D,Cluster 9,006400 1,006400,Precinct 127,16044995,398921,134092,3/24/2016 10:41:08 AM,
2016-03-24 13:27:03,DAY,THEFT/OTHER,OTHERS,112 - 199 BLOCK OF 15TH STREET NE,1,108,6,6A,Cluster 26,008002 1,008002,Precinct 86,16400549,401418,135988,3/7/2016 1:45:10 PM,3/21/2016 1:50:28 PM
2016-03-24 13:34:02,DAY,MOTOR VEHICLE THEFT,OTHERS,1300 - 1399 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16040265,397329,136718,3/16/2016 10:10:07 AM,3/16/2016 12:27:22 PM
2016-03-24 13:51:23,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16045033,399078,136928,3/24/2016 11:19:24 AM,3/24/2016 11:20:20 AM
2016-03-24 14:05:08,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF AMES PLACE NE,1,108,6,6A,Cluster 26,008002 1,008002,Precinct 86,16400547,401337,135958,2/17/2016 2:00:57 PM,2/17/2016 2:05:11 PM
2016-03-24 16:06:14,EVENING,THEFT F/AUTO,OTHERS,700 - 722 BLOCK OF K STREET NE,1,104,6,6C,Cluster 25,010600 3,010600,Precinct 83,16045160,400365,137184,3/24/2016 6:00:04 AM,3/24/2016 3:30:08 PM
2016-03-24 17:28:19,EVENING,MOTOR VEHICLE THEFT,OTHERS,1700 - 1799 BLOCK OF EAST CAPITOL STREET,1,108,6,6B,Cluster 26,006801 1,006801,Precinct 87,16045134,401745,135773,3/24/2016 8:00:01 AM,3/24/2016 2:45:48 PM
2016-03-24 19:57:03,EVENING,ROBBERY,OTHERS,403 406  BLOCK OF 7TH STREET SE,1,107,6,6B,Cluster 26,006500 2,006500,Precinct 89,16045284,400331,135131,3/24/2016 5:00:10 PM,3/24/2016 5:02:03 PM
2016-03-24 20:13:03,EVENING,THEFT/OTHER,OTHERS,422 - 499 BLOCK OF TENNESSEE AVENUE NE,1,108,6,6A,Cluster 25,008001 2,008001,Precinct 81,16045314,401276,136434,3/23/2016 12:00:29 PM,3/24/2016 3:00:14 PM
2016-03-24 20:53:34,EVENING,ROBBERY,OTHERS,1200 1299  BLOCK OF K STREET SE,1,106,6,6B,Cluster 26,007100 1,007100,Precinct 91,16045329,400930,134507,3/24/2016 6:33:36 PM,3/24/2016 8:52:35 PM
2016-03-24 21:13:40,EVENING,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16045327,398477,137319,3/15/2016 5:00:34 PM,3/24/2016 7:51:28 PM
2016-03-24 21:31:39,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16045401,399078,136928,3/24/2016 8:15:47 PM,3/24/2016 8:27:31 PM
2016-03-24 21:35:07,EVENING,THEFT/OTHER,OTHERS,600 - 649 BLOCK OF WATER STREET SW,1,105,6,6D,Cluster 9,011000 3,011000,Precinct 127,16044695,398193,134292,3/18/2016 6:00:06 PM,3/19/2016 10:00:17 PM
2016-03-24 23:05:15,MIDNIGHT,ROBBERY,OTHERS,1 - 49 BLOCK OF MASSACHUSETTS AVENUE NW,1,103,6,6C,Cluster 8,005900 1,005900,Precinct 1,16045424,399121,136672,3/24/2016 8:30:00 PM,3/24/2016 8:55:05 PM
2016-03-25 01:45:19,MIDNIGHT,ROBBERY,KNIFE,800 - 899 BLOCK OF H STREET NE,1,104,6,6A,Cluster 25,008402 2,008402,Precinct 82,16045529,400489,136927,3/24/2016 11:45:40 PM,3/25/2016 12:04:06 AM
2016-03-25 02:30:38,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,700 - 799 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16045551,398098,136808,3/25/2016 12:31:20 AM,3/25/2016 2:30:37 AM
2016-03-25 07:03:09,DAY,THEFT F/AUTO,OTHERS,300 - 399 BLOCK OF 15TH STREET SE,1,108,6,6B,Cluster 26,006900 1,006900,Precinct 87,16044959,401418,135209,3/23/2016 9:45:41 AM,3/23/2016 12:40:29 PM
2016-03-25 07:04:44,DAY,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF A STREET SE,1,108,6,6B,Cluster 26,006700 1,006700,Precinct 88,16043763,401177,135648,3/22/2016 11:59:40 AM,3/22/2016 1:21:42 PM
2016-03-25 09:16:03,DAY,THEFT/OTHER,OTHERS,201 - 299 BLOCK OF 15TH STREET SE,1,108,6,6B,Cluster 26,006900 1,006900,Precinct 87,16400554,401418,135377,3/17/2016 9:00:42 PM,3/20/2016 8:00:56 AM
2016-03-25 09:20:54,DAY,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16400581,398477,137319,3/24/2016 8:10:46 PM,3/24/2016 8:30:57 PM
2016-03-25 10:29:54,DAY,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF 10TH STREET SE,1,106,6,6B,Cluster 26,007000 2,007000,Precinct 90,16045764,400638,134715,3/24/2016 5:30:54 PM,3/25/2016 9:00:23 AM
2016-03-25 10:40:39,DAY,BURGLARY,OTHERS,1200 - 1299 BLOCK OF G STREET SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16045640,400936,134825,3/25/2016 5:52:03 AM,3/25/2016 6:07:59 AM
2016-03-25 11:51:50,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16045711,399078,136928,3/25/2016 9:40:16 AM,3/25/2016 10:00:43 AM
2016-03-25 11:56:58,DAY,THEFT F/AUTO,OTHERS,1200 - 1227 BLOCK OF 5TH STREET NE,1,104,6,6C,Cluster 25,010600 2,010600,Precinct 83,16045715,400043,137591,3/25/2016 11:10:29 AM,3/25/2016 11:50:48 AM
2016-03-25 12:47:23,DAY,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF A STREET SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16400562,400384.35,135648.37,3/21/2016 4:00:07 PM,3/21/2016 4:10:17 PM
2016-03-25 12:56:39,DAY,THEFT/OTHER,OTHERS,700 - 899 BLOCK OF 3RD STREET SW,1,105,6,6D,Cluster 9,010500 2,010500,Precinct 128,16400585,398682,134716,3/7/2016 3:15:33 PM,3/7/2016 6:00:43 PM
2016-03-25 13:04:56,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF E STREET NW,1,102,2,2C,Cluster 8,005800 2,005800,Precinct 143,16400586,398185,136475,11/11/2015 11:00:29 AM,11/11/2015 5:45:58 PM
2016-03-25 13:14:22,DAY,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,007000 2,007000,Precinct 90,16400563,400686,135019,3/19/2016 11:50:00 PM,3/20/2016 12:50:19 AM
2016-03-25 13:16:06,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF PIERCE STREET NE,1,103,6,6C,Cluster 25,010600 2,010600,Precinct 83,16045737,399351,137425,3/24/2016 6:00:42 PM,3/25/2016 6:45:21 AM
2016-03-25 15:34:24,EVENING,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF A STREET SE,1,107,6,6B,Cluster 26,006600 1,006600,Precinct 89,16400566,400384,135648,3/21/2016 6:30:37 PM,3/21/2016 6:31:49 PM
2016-03-25 16:25:03,EVENING,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF F STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16045838,397700.46,136611.23,3/25/2016 3:00:49 PM,3/25/2016 3:03:45 PM
2016-03-25 17:34:52,EVENING,ROBBERY,OTHERS,800 - 817 BLOCK OF 12TH STREET NE,1,104,6,6A,Cluster 25,008410 1,008410,Precinct 82,16045937,400846,136958,3/19/2016 1:00:31 PM,3/19/2016 1:30:42 PM
2016-03-25 17:37:48,EVENING,THEFT F/AUTO,OTHERS,800 - 999 BLOCK OF NORTH CAPITOL STREET,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16045818,399213,137056,3/25/2016 1:30:58 PM,3/25/2016 2:15:57 PM
2016-03-25 19:22:16,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF K STREET NE,1,104,6,6C,Cluster 25,010600 3,010600,Precinct 83,16045969,400233,137184,3/24/2016 9:30:57 AM,3/24/2016 2:30:09 PM
2016-03-25 20:52:27,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF 13TH STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046075,397430,136664,3/25/2016 6:30:06 PM,3/25/2016 6:39:01 PM
2016-03-25 23:37:28,MIDNIGHT,THEFT F/AUTO,OTHERS,1000 - 1099 BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004701 2,004701,Precinct 1,16046157,398597,137252,3/25/2016 6:30:25 PM,3/25/2016 10:30:24 PM
2016-03-26 01:49:46,MIDNIGHT,ROBBERY,OTHERS,800 - 899 BLOCK OF 7TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046206,398099,136943,3/25/2016 11:50:02 PM,3/26/2016 12:01:39 AM
2016-03-26 02:28:26,MIDNIGHT,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF H STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046243,397700,136885,3/25/2016 11:45:11 PM,3/25/2016 11:50:19 PM
2016-03-26 02:28:57,MIDNIGHT,THEFT/OTHER,OTHERS,800 - 899 BLOCK OF 9TH STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046258,397920,136943,3/26/2016 2:22:22 AM,3/26/2016 2:28:54 AM
2016-03-26 03:25:33,MIDNIGHT,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF G STREET NW,1,102,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046135,398054,136733,3/25/2016 10:43:53 PM,3/25/2016 11:55:20 PM
2016-03-26 04:04:49,MIDNIGHT,THEFT/OTHER,OTHERS,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16046288,398508,136963,3/26/2016 2:30:04 AM,3/26/2016 4:04:48 AM
2016-03-26 04:39:38,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,900 - 999 BLOCK OF 4TH STREET SE,1,106,6,6D,Cluster 27,007200 1,007200,Precinct 131,16046205,399949,134556,3/26/2016 12:13:05 AM,3/26/2016 12:41:47 AM
2016-03-26 10:50:07,DAY,THEFT F/AUTO,OTHERS,1300 - 1367 BLOCK OF F STREET NE,1,108,6,6A,Cluster 25,008001 2,008001,Precinct 81,16046393,401092,136609,3/26/2016 12:30:25 AM,3/26/2016 9:00:56 AM
2016-03-26 12:21:49,DAY,MOTOR VEHICLE THEFT,OTHERS,1500 - 1599 BLOCK OF SOUTH CAPITOL STREET,1,105,6,6D,Cluster 9,006400 2,006400,Precinct 127,16046440,399213,133731,3/23/2016 11:05:40 AM,3/26/2016 12:21:46 PM
2016-03-26 12:22:05,DAY,THEFT F/AUTO,OTHERS,1000 - 1099 BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004701 2,004701,Precinct 1,16046438,398597,137252,3/26/2016 11:24:57 AM,3/26/2016 12:00:41 PM
2016-03-26 12:34:05,DAY,MOTOR VEHICLE THEFT,OTHERS,2 - 49 BLOCK OF I STREET SW,1,105,6,6D,Cluster 9,010500 1,010500,Precinct 128,16046432,399144,134605,3/25/2016 8:00:14 PM,3/26/2016 8:30:58 AM
2016-03-26 13:29:50,DAY,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF MARYLAND AVENUE NE,1,107,6,6C,Cluster 25,008302 1,008302,Precinct 85,16046458,400384,136370,3/25/2016 10:00:38 PM,3/26/2016 8:00:41 AM
2016-03-26 14:37:49,DAY,THEFT/OTHER,OTHERS,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16046502,401147,134664,3/26/2016 2:11:01 PM,3/26/2016 2:37:48 PM
2016-03-26 18:16:51,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,004702,Precinct 1,16046615,399078,136928,3/26/2016 4:45:33 PM,3/26/2016 6:16:48 PM
2016-03-26 19:01:24,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF F STREET NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16046630,398477,136608,3/26/2016 12:00:05 AM,3/26/2016 4:45:27 PM
2016-03-26 19:18:37,EVENING,THEFT/OTHER,OTHERS,400 497  BLOCK OF L STREET NW,1,102,6,6E,Cluster 8,004701 2,004701,Precinct 1,16046628,398477,137319,3/26/2016 4:15:16 PM,3/26/2016 4:50:22 PM
2016-03-26 20:25:59,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,700 799  BLOCK OF 13TH STREET SE,1,106,6,6B,Cluster 26,007100 2,007100,Precinct 91,16046687,401014,134725,3/26/2016 2:00:00 PM,3/26/2016 7:30:36 PM
2016-03-26 21:03:30,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046696,397329,136718,3/26/2016 6:45:17 PM,
2016-03-26 21:17:37,EVENING,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF I STREET SW,1,105,6,6D,Cluster 9,010200 2,010200,Precinct 142,16046708,398419,134605,3/26/2016 4:00:45 PM,3/26/2016 7:00:29 PM
2016-03-26 21:24:46,EVENING,THEFT F/AUTO,OTHERS,900 - 914 BLOCK OF 3RD STREET NE,1,104,6,6C,Cluster 25,010600 2,010600,Precinct 83,16046667,399823,137081,3/26/2016 6:54:49 PM,3/26/2016 7:35:28 PM
2016-03-26 21:37:59,EVENING,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF I STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046571,397700,136999,3/12/2016 2:24:34 PM,3/12/2016 2:34:27 PM
2016-03-26 21:38:19,EVENING,THEFT/OTHER,OTHERS,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,1,102,2,2C,Cluster 8,005900 1,005900,Precinct 143,16046711,398508,136963,3/26/2016 8:39:06 PM,3/26/2016 9:17:52 PM
2016-03-26 21:57:42,EVENING,ROBBERY,OTHERS,400 - 599 BLOCK OF N STREET SW,1,105,6,6D,Cluster 9,011000 2,011000,Precinct 127,16046698,398423,134091,3/26/2016 7:42:13 PM,3/26/2016 9:00:21 PM
2016-03-26 22:03:35,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF G STREET NW,1,101,2,2C,Cluster 8,005800 1,005800,Precinct 129,16046705,397497,136718,3/26/2016 7:40:05 PM,3/26/2016 7:45:32 PM
