REPORT_DATE,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
2016-04-16 18:12:16,EVENING,THEFT F/AUTO,OTHERS,620 - 699 BLOCK OF S STREET NW,3,306,6,6E,Cluster 7,004801 1,004801,Precinct 21,16059104,398144,138469,4/16/2016 3:51:40 PM,4/16/2016 5:32:28 PM
2016-04-16 18:16:26,EVENING,THEFT F/AUTO,OTHERS,3100 - 3199 BLOCK OF 11TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16059095,397604,140146,4/16/2016 3:46:27 PM,4/16/2016 3:55:33 PM
2016-04-16 19:06:39,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF RHODE ISLAND AVENUE NW,3,307,2,2F,Cluster 7,005002 2,005002,Precinct 16,16059089,397301,137919,4/16/2016 11:00:33 AM,4/16/2016 11:05:12 AM
2016-04-16 20:24:09,EVENING,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF VERMONT AVENUE NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16059251,397701,138567,4/16/2016 7:40:02 PM,4/16/2016 8:10:26 PM
2016-04-16 20:35:31,EVENING,THEFT/OTHER,OTHERS,1900 - 1921 BLOCK OF 17TH STREET NW,3,301,2,2B,Cluster 6,004201 2,004201,Precinct 141,16059231,396663,138674,4/16/2016 6:04:08 PM,4/16/2016 6:25:58 PM
2016-04-16 21:37:30,EVENING,THEFT F/AUTO,OTHERS,900 - 913 BLOCK OF FLORIDA AVENUE NW,3,305,1,1B,Cluster 3,004400 1,004400,Precinct 137,16059305,397900,138911,4/16/2016 9:00:23 PM,4/16/2016 9:05:27 PM
2016-04-16 23:30:05,MIDNIGHT,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 8,004902 2,004902,Precinct 129,16059363,397917,137450,4/16/2016 10:59:24 PM,4/16/2016 11:00:02 PM
2016-04-17 00:00:00,MIDNIGHT,HOMICIDE,GUN,2500 - 2589 BLOCK OF 17TH STREET NW,3,303,1,1C,Cluster 1,003800 3,003800,Precinct 35,16059520,396614,139560,4/17/2016 3:11:31 AM,4/17/2016 3:12:26 AM
2016-04-17 00:36:23,MIDNIGHT,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF S STREET NW,3,301,2,2B,Cluster 6,005201 2,005201,Precinct 16,16059378,396918,138470,4/16/2016 7:30:00 PM,4/16/2016 10:20:13 PM
2016-04-17 02:38:16,MIDNIGHT,BURGLARY,OTHERS,1400 - 1499 BLOCK OF COLUMBIA ROAD NW,3,302,1,1A,Cluster 2,002802 1,002802,Precinct 36,16059364,397044,139950,4/16/2016 1:00:09 PM,4/16/2016 11:00:17 PM
2016-04-17 05:05:12,MIDNIGHT,THEFT F/AUTO,OTHERS,2100 - 2199 BLOCK OF 10TH STREET NW,3,305,1,1B,Cluster 3,004400 1,004400,Precinct 22,16059472,397745,138975,4/16/2016 9:00:03 PM,4/17/2016 2:08:26 AM
2016-04-17 06:55:00,MIDNIGHT,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF U STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16059516,397609,138792,4/17/2016 2:30:31 AM,4/17/2016 2:32:40 AM
2016-04-17 07:33:49,DAY,SEX ABUSE,OTHERS,2400 - 2499 BLOCK OF 18TH STREET NW,3,303,1,1C,Cluster 1,004002 1,004002,Precinct 25,16059536,396326,139306,4/17/2016 12:45:34 AM,4/17/2016 7:33:46 AM
2016-04-17 11:10:36,DAY,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 7,004902 2,004902,Precinct 129,16059593,397920,137620,4/17/2016 10:05:15 AM,
2016-04-17 11:47:49,DAY,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF FLORIDA AVENUE NW,3,305,1,1B,Cluster 3,004400 1,004400,Precinct 22,16059602,397609,139207,4/16/2016 7:00:22 AM,4/17/2016 10:10:45 AM
2016-04-17 12:32:01,DAY,ROBBERY,OTHERS,1400 - 1499 BLOCK OF PARK ROAD NW,3,302,1,1A,Cluster 2,002802 2,002802,Precinct 39,16059616,397068,140306,4/17/2016 11:00:23 AM,4/17/2016 11:02:49 AM
2016-04-17 13:22:38,DAY,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF KENYON STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16059641,397281,140197,4/3/2016 6:30:23 PM,4/17/2016 1:00:33 PM
2016-04-17 13:49:24,DAY,SEX ABUSE,OTHERS,1600 - 1619 BLOCK OF 16TH STREET NW,3,301,2,2B,Cluster 6,005301 4,005301,Precinct 15,16059579,396832,138182,4/17/2016 2:00:16 AM,4/17/2016 4:00:12 AM
2016-04-17 14:42:09,DAY,BURGLARY,OTHERS,1300 - 1399 BLOCK OF U STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16059666,397330,138792,4/17/2016 4:00:25 AM,4/17/2016 11:30:10 AM
2016-04-17 15:38:55,EVENING,THEFT F/AUTO,OTHERS,1610 - 1631 BLOCK OF COLUMBIA ROAD NW,3,303,1,1C,Cluster 1,003800 3,003800,Precinct 35,16059628,396754,139785,4/15/2016 12:00:08 PM,4/15/2016 12:30:43 PM
2016-04-17 16:08:46,EVENING,THEFT/OTHER,OTHERS,1600 - 1699 BLOCK OF U STREET NW,3,301,2,2B,Cluster 6,004201 1,004201,Precinct 141,16059707,396749,138793,4/15/2016 11:45:23 PM,4/16/2016 1:00:42 AM
2016-04-17 18:24:09,EVENING,THEFT/OTHER,OTHERS,1700 - 1799 BLOCK OF RIGGS PLACE NW,3,301,2,2B,Cluster 6,004202 1,004202,Precinct 15,16059718,396460,138388,4/17/2016 11:30:11 AM,4/17/2016 4:00:34 PM
2016-04-17 19:01:15,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF PARK ROAD NW,3,302,1,1A,Cluster 2,002802 2,002802,Precinct 39,16059791,397068,140306,4/17/2016 10:46:40 AM,4/17/2016 6:28:27 PM
2016-04-17 19:38:28,EVENING,THEFT F/AUTO,OTHERS,3000 - 3099 BLOCK OF GEORGIA AVENUE NW,3,302,1,1A,Cluster 2,003100 1,003100,Precinct 38,16059823,397991,140078,4/17/2016 5:20:52 PM,4/17/2016 7:05:20 PM
2016-04-17 20:40:22,EVENING,THEFT F/AUTO,OTHERS,2100 - 2299 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,003500 2,003500,Precinct 37,16059861,398009,139049,4/17/2016 6:30:26 PM,4/17/2016 8:00:17 PM
2016-04-17 22:50:37,EVENING,THEFT/OTHER,OTHERS,400 - 501 BLOCK OF W STREET NW,3,306,1,1B,Cluster 3,003400 2,003400,Precinct 37,16059914,398397,139049,4/17/2016 9:39:14 PM,4/17/2016 9:41:37 PM
2016-04-17 23:46:09,MIDNIGHT,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 7,004901 2,004901,Precinct 129,16059936,397921,137916,4/17/2016 9:00:20 PM,4/17/2016 10:15:55 PM
2016-04-17 23:59:47,MIDNIGHT,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF 13TH STREET NW,3,307,2,2F,Cluster 7,005001 2,005001,Precinct 16,16059958,397431,138088,4/17/2016 8:30:12 PM,4/17/2016 10:50:38 PM
2016-04-18 00:38:23,MIDNIGHT,THEFT F/AUTO,OTHERS,2620 - 2711 BLOCK OF GEORGIA AVENUE NW,3,304,1,1B,Cluster 2,003500 1,003500,Precinct 37,16059952,398036,139678,4/17/2016 10:00:17 PM,4/17/2016 10:40:04 PM
2016-04-18 01:51:33,MIDNIGHT,THEFT F/AUTO,OTHERS,1914 - 1999 BLOCK OF 13TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16059977,397431,138753,4/17/2016 8:00:03 PM,4/17/2016 10:50:04 PM
2016-04-18 10:52:32,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF COLUMBIA ROAD NW,3,302,1,1A,Cluster 2,002802 1,002802,Precinct 36,16060142,397044,139950,4/14/2016 5:00:56 AM,4/14/2016 5:10:23 AM
2016-04-18 13:36:06,DAY,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF EUCLID STREET NW,3,304,1,1B,Cluster 2,003500 2,003500,Precinct 37,16060241,397722,139551,4/18/2016 11:30:21 AM,4/18/2016 11:46:00 AM
2016-04-18 15:47:34,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF ONTARIO PLACE NW,3,303,1,1C,Cluster 1,003900 4,003900,Precinct 35,16400744,396219,139652,4/6/2016 6:20:32 AM,4/9/2016 6:30:44 PM
2016-04-18 16:11:08,EVENING,THEFT F/AUTO,OTHERS,700 - 999 BLOCK OF IRVING STREET NW,3,302,1,1A,Cluster 2,003100 1,003100,Precinct 38,16060345,397855,140120,4/18/2016 3:00:37 PM,4/18/2016 3:55:57 PM
2016-04-18 16:33:57,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 8,004902 2,004902,Precinct 129,16060322,397917,137450,4/18/2016 2:15:32 PM,4/18/2016 2:52:06 PM
2016-04-18 17:18:46,EVENING,THEFT F/AUTO,OTHERS,1400 - 1499 BLOCK OF COLUMBIA ROAD NW,3,302,1,1A,Cluster 2,002802 1,002802,Precinct 36,16060406,397044,139950,4/18/2016 4:49:57 PM,4/18/2016 4:50:51 PM
2016-04-18 17:30:17,EVENING,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF 11TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16060412,397655,138713,4/17/2016 2:00:26 AM,4/17/2016 8:30:12 PM
2016-04-18 17:39:29,EVENING,SEX ABUSE,OTHERS,600 - 699 BLOCK OF FAIRMONT STREET NW,3,306,1,1B,Cluster 3,003400 2,003400,Precinct 37,16060250,398088,139665,4/9/2016 1:00:15 PM,4/9/2016 3:00:21 PM
2016-04-18 17:58:25,EVENING,THEFT/OTHER,OTHERS,2390 - 2699 BLOCK OF 6TH STREET NW,3,306,1,1B,Cluster 3,003400 2,003400,Precinct 37,16060301,398154,139534,4/15/2016 4:00:00 PM,4/18/2016 11:00:42 AM
2016-04-18 17:58:46,EVENING,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF BILTMORE STREET NW,3,303,1,1C,Cluster 1,004001 1,004001,Precinct 25,16060410,396190,139384,4/15/2016 8:00:32 PM,4/16/2016 11:00:43 AM
2016-04-18 18:14:55,EVENING,THEFT F/AUTO,OTHERS,1700 - 1719 BLOCK OF KALORAMA ROAD NW,3,303,1,1C,Cluster 1,003800 1,003800,Precinct 24,16060332,396577,139238,4/17/2016 10:00:43 PM,4/18/2016 12:00:49 PM
2016-04-18 18:32:16,EVENING,THEFT F/AUTO,OTHERS,2400 - 2599 BLOCK OF GEORGIA AVENUE NW,3,304,1,1B,Cluster 2,003500 2,003500,Precinct 37,16060421,398058,139487,4/18/2016 4:00:36 PM,4/18/2016 5:20:17 PM
2016-04-18 19:18:26,EVENING,THEFT/OTHER,OTHERS,3400 - 3499 BLOCK OF 11TH STREET NW,3,302,1,1A,Cluster 2,002900 1,002900,Precinct 42,16060473,397539,140491,4/17/2016 7:30:47 PM,4/18/2016 6:20:55 PM
2016-04-18 19:51:42,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF MINTWOOD PLACE NW,3,303,1,1C,Cluster 1,004001 1,004001,Precinct 25,16060514,396119,139281,4/6/2016 10:00:46 AM,4/18/2016 6:00:28 PM
2016-04-18 19:54:41,EVENING,THEFT/OTHER,OTHERS,3100 - 3299 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16060508,397162,140182,4/18/2016 7:14:11 PM,4/18/2016 7:18:37 PM
2016-04-18 20:28:35,EVENING,THEFT/OTHER,OTHERS,1100 - 1299 BLOCK OF KENYON STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16060544,397509,140198,4/18/2016 6:12:33 PM,4/18/2016 7:19:27 PM
2016-04-18 21:26:06,EVENING,BURGLARY,OTHERS,1800 - 1899 BLOCK OF CALIFORNIA STREET NW,3,303,1,1C,Cluster 1,004002 2,004002,Precinct 25,16060543,396275,138884,4/18/2016 2:00:05 PM,4/18/2016 6:15:51 PM
2016-04-18 21:38:34,EVENING,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 12TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16060375,397564,138552,4/18/2016 3:34:47 PM,4/18/2016 3:44:51 PM
2016-04-18 22:05:41,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF HARVARD STREET NW,3,302,1,1A,Cluster 2,003700 2,003700,Precinct 36,16060533,397056,139838,4/10/2016 3:00:39 PM,4/18/2016 8:00:43 PM
2016-04-18 22:26:12,EVENING,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16060608,398010,138551,4/18/2016 7:30:50 PM,4/18/2016 10:00:06 PM
2016-04-18 22:45:10,EVENING,BURGLARY,OTHERS,400 - 499 BLOCK OF LURAY PLACE NW,3,302,1,1A,Cluster 2,003200 3,003200,Precinct 38,16060593,398314,140449,4/17/2016 7:00:06 PM,4/18/2016 8:00:07 PM
2016-04-18 23:39:15,MIDNIGHT,THEFT F/AUTO,OTHERS,500 - 699 BLOCK OF HARVARD STREET NW,3,302,1,1B,Cluster 2,003400 2,003400,Precinct 37,16060621,398116,139949,4/16/2016 10:00:37 PM,4/17/2016 8:00:14 AM
2016-04-19 01:24:17,MIDNIGHT,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF U STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16060617,397330,138792,4/18/2016 10:35:27 PM,4/18/2016 10:55:04 PM
2016-04-19 01:54:11,MIDNIGHT,BURGLARY,OTHERS,3200 - 3299 BLOCK OF HIATT PLACE NW,3,302,1,1A,Cluster 2,002802 2,002802,Precinct 39,16060695,396986,140220,4/18/2016 2:00:14 PM,4/19/2016 12:50:03 AM
2016-04-19 08:06:11,DAY,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF ADAMS MILL ROAD NW,3,303,1,1C,Cluster 1,003900 2,003900,Precinct 35,16400698,396163,139534,4/6/2016 1:35:38 PM,4/6/2016 6:46:00 PM
2016-04-19 09:36:27,DAY,THEFT/OTHER,OTHERS,3100 - 3299 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16400726,397162,140182,4/9/2016 9:00:30 PM,4/9/2016 9:15:41 PM
2016-04-19 10:29:45,DAY,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF WALLACH PLACE NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16400729,397329,138713,4/10/2016 4:05:46 PM,4/10/2016 4:26:00 PM
2016-04-19 11:14:02,DAY,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF N STREET NW,3,307,2,2F,Cluster 7,004902 2,004902,Precinct 129,16060876,397833,137709,4/19/2016 10:30:42 AM,4/19/2016 10:50:54 AM
2016-04-19 11:28:13,DAY,THEFT F/AUTO,OTHERS,2601 - 2698 BLOCK OF 14TH STREET NW,3,304,1,1B,Cluster 2,003700 2,003700,Precinct 36,16060884,397209,139586,4/18/2016 6:00:03 PM,4/18/2016 6:05:13 PM
2016-04-19 11:55:50,DAY,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 13TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16400734,397430,138552,4/8/2016 7:00:53 PM,4/8/2016 10:30:04 PM
2016-04-19 14:34:22,DAY,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF T STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16060971,397609,138634,4/19/2016 12:30:29 PM,4/19/2016 1:30:10 PM
2016-04-19 15:47:40,EVENING,THEFT F/AUTO,OTHERS,1700 - 1799 BLOCK OF WILLARD STREET NW,3,301,2,2B,Cluster 6,004201 2,004201,Precinct 141,16061021,396525,138714,4/19/2016 1:30:33 PM,4/19/2016 2:58:57 PM
2016-04-19 15:55:29,EVENING,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF R STREET NW,3,307,2,2F,Cluster 7,005001 1,005001,Precinct 16,16061031,397505,138305,4/19/2016 5:30:29 AM,4/19/2016 2:55:21 PM
2016-04-19 16:10:06,EVENING,ROBBERY,OTHERS,1400 - 1451 BLOCK OF IRVING STREET NW,3,302,1,1A,Cluster 2,002802 1,002802,Precinct 36,16061009,397083,140096,4/19/2016 2:30:43 PM,4/19/2016 2:35:50 PM
2016-04-19 16:36:00,EVENING,THEFT/OTHER,OTHERS,3100 - 3299 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16061036,397162,140182,4/19/2016 2:30:53 PM,4/19/2016 2:55:50 PM
2016-04-19 16:36:02,EVENING,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF S STREET NW,3,307,2,2F,Cluster 7,005001 2,005001,Precinct 16,16061052,397330,138469,4/19/2016 1:00:17 PM,4/19/2016 3:00:46 PM
2016-04-19 16:37:29,EVENING,BURGLARY,OTHERS,1300 - 1399 BLOCK OF WALLACH PLACE NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16061016,397329,138713,4/19/2016 2:23:19 PM,4/19/2016 4:10:20 PM
2016-04-19 17:55:42,EVENING,THEFT/OTHER,OTHERS,2500 - 2589 BLOCK OF 17TH STREET NW,3,303,1,1C,Cluster 1,003800 3,003800,Precinct 35,16061120,396614,139560,4/19/2016 4:00:51 PM,4/19/2016 5:30:36 PM
2016-04-19 19:24:10,EVENING,THEFT/OTHER,OTHERS,3100 - 3299 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16061187,397162,140182,4/19/2016 6:14:58 PM,4/19/2016 6:50:07 PM
2016-04-19 20:23:32,EVENING,THEFT F/AUTO,OTHERS,1600 - 1699 BLOCK OF R STREET NW,3,301,2,2B,Cluster 6,005301 4,005301,Precinct 15,16061026,396747,138305,4/19/2016 12:45:02 PM,4/19/2016 3:04:44 PM
2016-04-19 21:46:50,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF MINTWOOD PLACE NW,3,303,1,1C,Cluster 1,004001 1,004001,Precinct 25,16061029,396119,139281,4/18/2016 8:34:00 PM,4/19/2016 4:21:37 PM
2016-04-19 23:18:36,MIDNIGHT,ROBBERY,GUN,1400 - 1499 BLOCK OF FAIRMONT STREET NW,3,304,1,1B,Cluster 2,003700 2,003700,Precinct 36,16061336,397122,139623,4/19/2016 10:15:39 PM,4/19/2016 10:35:32 PM
2016-04-20 01:17:44,MIDNIGHT,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 7,004902 2,004902,Precinct 129,16061354,397920,137620,4/19/2016 10:59:37 PM,
2016-04-20 03:33:19,MIDNIGHT,THEFT/OTHER,OTHERS,2700 - 2899 BLOCK OF 16TH STREET NW,3,303,1,1C,Cluster 2,003800 3,003800,Precinct 35,16061403,396836,139738,4/20/2016 2:28:56 AM,4/20/2016 2:30:09 AM
2016-04-20 06:10:14,MIDNIGHT,THEFT F/AUTO,OTHERS,1900 - 1999 BLOCK OF VERMONT AVENUE NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16061357,397768,138713,4/19/2016 7:30:06 PM,4/19/2016 11:30:06 PM
2016-04-20 08:06:35,DAY,MOTOR VEHICLE THEFT,OTHERS,1424 - 1499 BLOCK OF R STREET NW,3,301,2,2F,Cluster 7,005201 4,005201,Precinct 16,16061422,397060,138305,4/20/2016 4:58:54 AM,4/20/2016 5:03:05 AM
2016-04-20 09:19:17,DAY,THEFT/OTHER,OTHERS,1866 - 1880 BLOCK OF COLUMBIA ROAD NW,3,303,1,1C,Cluster 1,004001 1,004001,Precinct 25,16400752,396170,139140,4/10/2016 1:00:23 PM,4/16/2016 9:40:32 AM
2016-04-20 11:13:56,DAY,BURGLARY,OTHERS,1517 - 1599 BLOCK OF 14TH STREET NW,3,307,2,2F,Cluster 7,005201 4,005201,Precinct 16,16061481,397228,138099,4/20/2016 4:27:13 AM,4/20/2016 4:32:46 AM
2016-04-20 11:50:03,DAY,THEFT/OTHER,OTHERS,3000 - 3099 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,002802 1,002802,Precinct 36,16061520,397174,140033,4/20/2016 10:49:12 AM,4/20/2016 11:00:52 AM
2016-04-20 12:35:30,DAY,THEFT F/AUTO,OTHERS,1707 - 1799 BLOCK OF S STREET NW,3,301,2,2B,Cluster 6,004202 1,004202,Precinct 15,16061544,396490,138470,4/20/2016 8:40:55 AM,4/20/2016 11:30:25 AM
2016-04-20 13:35:36,DAY,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF VERNON STREET NW,3,303,1,1C,Cluster 1,004002 2,004002,Precinct 25,16061567,396290,138791,4/9/2016 8:00:59 PM,4/9/2016 8:05:25 PM
2016-04-20 14:22:29,DAY,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF T STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16400766,397609,138634,4/10/2016 2:00:35 PM,4/10/2016 2:30:44 PM
2016-04-20 15:06:17,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF T STREET NW,3,301,2,2B,Cluster 3,004300 2,004300,Precinct 141,16400769,397116,138634,4/9/2016 10:45:22 PM,4/9/2016 11:00:33 PM
2016-04-20 15:11:47,EVENING,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 12TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16061638,397564,138552,4/20/2016 1:45:39 PM,4/20/2016 2:15:42 PM
2016-04-20 15:52:23,EVENING,THEFT/OTHER,OTHERS,1200 1299  BLOCK OF CLIFTON STREET NW,3,304,1,1B,Cluster 2,003600 3,003600,Precinct 23,16061569,397496,139395,4/14/2016 10:00:21 AM,
2016-04-20 17:47:31,EVENING,THEFT F/AUTO,OTHERS,1820 - 1899 BLOCK OF 9TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16061771,397921,138592,4/20/2016 3:25:13 PM,4/20/2016 5:00:21 PM
2016-04-20 18:39:51,EVENING,THEFT/OTHER,OTHERS,3100 - 3299 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16061760,397162,140182,4/20/2016 5:02:06 PM,4/20/2016 5:03:07 PM
2016-04-20 18:59:38,EVENING,THEFT/OTHER,OTHERS,2000 - 2099 BLOCK OF GEORGIA AVENUE NW,3,306,1,1B,Cluster 3,003500 2,003500,Precinct 37,16061808,398101,138793,4/20/2016 4:14:19 PM,4/20/2016 6:59:30 PM
2016-04-20 23:15:04,MIDNIGHT,THEFT F/AUTO,OTHERS,3200 - 3218 BLOCK OF GEORGIA AVENUE NW,3,302,1,1A,Cluster 2,003100 1,003100,Precinct 38,16061941,397969,140269,4/20/2016 7:00:26 PM,4/20/2016 11:00:54 PM
2016-04-21 00:59:13,MIDNIGHT,THEFT F/AUTO,OTHERS,2700 - 2799 BLOCK OF GEORGIA AVENUE NW,3,304,1,1B,Cluster 2,003500 1,003500,Precinct 37,16061966,398030,139732,4/20/2016 8:30:18 PM,4/20/2016 10:00:07 PM
2016-04-21 01:05:53,MIDNIGHT,THEFT F/AUTO,OTHERS,2100 - 2299 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,003500 2,003500,Precinct 37,16061953,398009,139049,4/20/2016 9:00:58 PM,4/20/2016 10:30:33 PM
2016-04-21 01:21:31,MIDNIGHT,THEFT F/AUTO,OTHERS,3100 - 3299 BLOCK OF 14TH STREET NW,3,302,1,1A,Cluster 2,003000 1,003000,Precinct 39,16061985,397162,140182,4/21/2016 12:15:24 AM,4/21/2016 12:30:12 AM
2016-04-21 02:34:24,MIDNIGHT,THEFT/OTHER,OTHERS,2300 2349  BLOCK OF GEORGIA AVENUE NW,3,306,1,1B,Cluster 3,003500 2,003500,Precinct 37,16062016,398093,139178,4/21/2016 1:00:58 AM,4/21/2016 1:08:06 AM
2016-04-21 03:06:26,MIDNIGHT,ROBBERY,GUN,1200 - 1299 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 7,004902 2,004902,Precinct 129,16062031,397920,137620,4/21/2016 2:25:00 AM,4/21/2016 2:30:16 AM
2016-04-21 04:33:03,MIDNIGHT,THEFT F/AUTO,OTHERS,1900 - 1999 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 137,16062043,398010,138697,4/21/2016 2:23:33 AM,4/21/2016 4:00:02 AM
2016-04-21 05:16:59,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,600 - 699 BLOCK OF U STREET NW,3,306,1,1B,Cluster 3,003400 2,003400,Precinct 37,16062051,398218,138732,4/21/2016 3:14:10 AM,4/21/2016 3:15:02 AM
2016-04-21 06:45:39,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,1100 - 1299 BLOCK OF HARVARD STREET NW,3,304,1,1B,Cluster 2,003600 3,003600,Precinct 36,16062063,397539,139873,4/20/2016 10:30:53 PM,4/21/2016 6:00:30 AM
2016-04-21 08:28:27,DAY,THEFT F/AUTO,OTHERS,2800 - 2828 BLOCK OF ONTARIO ROAD NW,3,303,1,1C,Cluster 1,003900 4,003900,Precinct 35,16062091,396417,139719,4/20/2016 6:30:50 PM,4/21/2016 7:00:18 AM
2016-04-21 10:43:00,DAY,THEFT F/AUTO,OTHERS,3100 - 3199 BLOCK OF GEORGIA AVENUE NW,3,302,1,1A,Cluster 2,003100 1,003100,Precinct 38,16062137,397979,140183,4/21/2016 9:15:23 AM,4/21/2016 9:35:52 AM
2016-04-21 13:40:46,DAY,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF 9TH STREET NW,3,307,2,2F,Cluster 7,004902 2,004902,Precinct 129,16400773,397920,137620,4/17/2016 12:20:51 PM,4/17/2016 12:25:00 PM
2016-04-21 13:47:56,DAY,THEFT/OTHER,OTHERS,1900 - 1920 BLOCK OF 14TH STREET NW,3,301,2,2B,Cluster 3,004300 2,004300,Precinct 141,16062251,397228,138674,4/19/2016 9:30:06 AM,4/21/2016 1:00:49 PM
2016-04-21 14:22:37,DAY,THEFT F/AUTO,OTHERS,1900 - 1921 BLOCK OF 17TH STREET NW,3,301,2,2B,Cluster 6,004201 2,004201,Precinct 141,16400777,396663,138674,4/10/2016 3:00:34 PM,4/11/2016 7:30:47 PM
2016-04-21 14:48:11,DAY,THEFT/OTHER,OTHERS,1900 - 1999 BLOCK OF 11TH STREET NW,3,305,1,1B,Cluster 3,004400 2,004400,Precinct 22,16062281,397655,138713,4/21/2016 1:33:29 PM,
2016-04-21 15:02:54,EVENING,THEFT F/AUTO,OTHERS,2200 - 2299 BLOCK OF 19TH STREET NW,3,303,1,1C,Cluster 1,004001 2,004001,Precinct 25,16400759,396107,139048,4/2/2016 3:30:19 PM,4/2/2016 3:35:43 PM
